,date,hour,day_month,P,Qse,Qgw,model_m3hr,model_mhr,storageRatio,areaRatio,observ_mh
1354,2017-05-27,09:00:00,27-May,0.0,0.0,1096.5773837050676,1096.5773837050676,0.00012605062172596905,0.9497413787466933,0.27547979176571463,0.00010439999999999999
1355,2017-05-27,10:00:00,27-May,0.0,0.0,1096.4803692440669,1096.4803692440669,0.00012603946999759376,0.9496013348751752,0.2744990540914012,0.00010116
1356,2017-05-27,11:00:00,27-May,0.0,0.0,1096.3833576439447,1096.3833576439447,0.00012602831859807398,0.9494613033941011,0.27360951363130503,0.00010116
1357,2017-05-27,12:00:00,27-May,0.0,0.0,1096.2863489047859,1096.2863489047859,0.0001260171675274195,0.9493212843031055,0.27276095497157865,9.828e-05
1358,2017-05-27,13:00:00,27-May,0.0,0.0,1096.1893430266744,1096.1893430266744,0.0001260060167856399,0.9491812776018228,0.27194565471369064,9.504000000000001e-05
1359,2017-05-27,14:00:00,27-May,0.0,0.0,1096.092340009695,1096.092340009695,0.00012599486637274496,0.949041283289888,0.27096161193341917,8.928e-05
1360,2017-05-27,15:00:00,27-May,0.0,0.0,1095.9953398539317,1095.9953398539317,0.00012598371628874439,0.9489013013669353,0.2698229790757674,8.604000000000001e-05
1361,2017-05-27,16:00:00,27-May,0.0,0.0,1095.8983425594693,1095.8983425594693,0.00012597256653364781,0.9487613318325995,0.2689085097938371,8.352e-05
1362,2017-05-27,17:00:00,27-May,0.0,0.0,1095.8013481263918,1095.8013481263918,0.000125961417107465,0.9486213746865149,0.2682157057643844,7.776e-05
1363,2017-05-27,18:00:00,27-May,0.0,0.0,1095.704356554784,1095.704356554784,0.00012595026801020563,0.9484814299283161,0.26748955605811464,7.523999999999999e-05
1364,2017-05-27,19:00:00,27-May,0.0,0.0,1095.6073678447303,1095.6073678447303,0.00012593911924187946,0.9483414975576377,0.26672941115912535,7.523999999999999e-05
1365,2017-05-27,20:00:00,27-May,0.0,0.0,1095.5103819963147,1095.5103819963147,0.00012592797080249608,0.9482015775741143,0.26545853566162636,7.272e-05
1366,2017-05-27,21:00:00,27-May,0.0,0.0,1095.4133990096223,1095.4133990096223,0.00012591682269206533,0.9480616699773803,0.26367504966865973,7.272e-05
1367,2017-05-27,22:00:00,27-May,0.0,0.0,1095.3164188847372,1095.3164188847372,0.00012590567491059683,0.94792177476707,0.26197034027923316,7.272e-05
1368,2017-05-27,23:00:00,27-May,0.0,0.0,1095.2194416217437,1095.2194416217437,0.00012589452745810032,0.947781891942818,0.2603401353868442,7.523999999999999e-05
1369,2017-05-28,00:00:00,28-May,0.0,0.0,1095.1224672207263,1095.1224672207263,0.00012588338033458547,0.9476420215042589,0.25897672783443704,7.523999999999999e-05
1370,2017-05-28,01:00:00,28-May,0.0,0.0,1095.02549568177,1095.02549568177,0.0001258722335400621,0.9475021634510269,0.25784094920182205,7.523999999999999e-05
1371,2017-05-28,02:00:00,28-May,0.0,0.0,1094.9285270049586,1094.9285270049586,0.00012586108707453975,0.9473623177827567,0.25647097265153945,7.523999999999999e-05
1372,2017-05-28,03:00:00,28-May,0.0,0.0,1094.831561190377,1094.831561190377,0.00012584994093802827,0.9472224844990826,0.2549287852155179,7.523999999999999e-05
1373,2017-05-28,04:00:00,28-May,0.0,0.0,1094.7345982381096,1094.7345982381096,0.00012583879513053734,0.9470826635996391,0.2535325466733136,7.523999999999999e-05
1374,2017-05-28,05:00:00,28-May,0.0,0.0,1094.637638148241,1094.637638148241,0.00012582764965207667,0.9469428550840605,0.2522245339643176,7.523999999999999e-05
1375,2017-05-28,06:00:00,28-May,0.0,0.0,1094.5406809208555,1094.5406809208555,0.00012581650450265596,0.9468030589519812,0.250944073678163,7.776e-05
1376,2017-05-28,07:00:00,28-May,0.0,0.0,1094.4437265560375,1094.4437265560375,0.0001258053596822849,0.9466632752030358,0.24967656598492083,7.776e-05
1377,2017-05-28,08:00:00,28-May,0.0,0.0,1094.346775053872,1094.346775053872,0.00012579421519097329,0.9465235038368585,0.24873127174428208,7.776e-05
1378,2017-05-28,09:00:00,28-May,0.0,0.0,1094.2498264144433,1094.2498264144433,0.00012578307102873077,0.9463837448530835,0.2478936712826907,7.776e-05
1379,2017-05-28,10:00:00,28-May,0.0,0.0,1094.1528806378358,1094.1528806378358,0.00012577192719556707,0.9462439982513455,0.2463597035482947,7.776e-05
