date,Time,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
5/1/2017,12:00:00 AM,0.311485019,3.58E-08,0.000125,0,0
5/1/2017,1:00:00 AM,0.311485019,3.58E-08,0.000125,0.400000006,0.0004
5/1/2017,2:00:00 AM,0.311485019,3.58E-08,0.000125,0.075000003,7.50E-05
5/1/2017,3:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/1/2017,4:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/1/2017,5:00:00 AM,0.311485019,3.58E-08,0.000125,0,0
5/1/2017,6:00:00 AM,0.424752299,4.88E-08,0.000125,0.25,0.00025
5/1/2017,7:00:00 AM,0.55500967,6.38E-08,0.000125,0,0
5/1/2017,8:00:00 AM,0.673940314,7.74E-08,0.000125,0,0
5/1/2017,9:00:00 AM,0.72491059,8.33E-08,0.000125,2.949999809,0.00295
5/1/2017,10:00:00 AM,0.659781904,7.58E-08,0.000125,4.724999905,0.004725
5/1/2017,11:00:00 AM,0.600316582,6.90E-08,0.000125,1.625,0.001625
5/1/2017,12:00:00 PM,0.55500967,6.38E-08,0.000125,2.450000048,0.00245
5/1/2017,1:00:00 PM,0.521029486,5.99E-08,0.000125,0,0
5/1/2017,2:00:00 PM,0.487049302,5.60E-08,0.000125,0.150000006,0.00015
5/1/2017,3:00:00 PM,0.467227528,5.37E-08,0.000125,0.5,0.0005
5/1/2017,4:00:00 PM,0.444574073,5.11E-08,0.000125,0.574999988,0.000575
5/1/2017,5:00:00 PM,0.424752299,4.88E-08,0.000125,0,0
5/1/2017,6:00:00 PM,0.416257253,4.78E-08,0.000125,0,0
5/1/2017,7:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/1/2017,8:00:00 PM,0.396435479,4.56E-08,0.000125,0,0
5/1/2017,9:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/1/2017,10:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/1/2017,11:00:00 PM,0.444574073,5.11E-08,0.000125,0,0
5/2/2017,12:00:00 AM,0.739069,8.49E-08,0.000125,0,0
5/2/2017,1:00:00 AM,1.047722337,1.20E-07,0.000125,0,0
5/2/2017,2:00:00 AM,0.999583743,1.15E-07,0.000125,0.25,0.00025
5/2/2017,3:00:00 AM,0.923128329,1.06E-07,0.000125,5.599999905,0.0056
5/2/2017,4:00:00 AM,0.821187777,9.44E-08,0.000125,10.75000095,0.010750001
5/2/2017,5:00:00 AM,0.739069,8.49E-08,0.000125,2.775000095,0.002775
5/2/2017,6:00:00 AM,0.673940314,7.74E-08,0.000125,2.325000048,0.002325
5/2/2017,7:00:00 AM,0.622970038,7.16E-08,0.000125,0.349999994,0.00035
5/2/2017,8:00:00 AM,0.588989854,6.77E-08,0.000125,0,0
5/2/2017,9:00:00 AM,0.566336398,6.51E-08,0.000125,0.075000003,7.50E-05
5/2/2017,10:00:00 AM,0.566336398,6.51E-08,0.000125,0,0
5/2/2017,11:00:00 AM,0.637128448,7.32E-08,0.000125,0.050000001,5.00E-05
5/2/2017,12:00:00 PM,0.72491059,8.33E-08,0.000125,0.075000003,7.50E-05
5/2/2017,1:00:00 PM,0.778712547,8.95E-08,0.000125,0.075000003,7.50E-05
5/2/2017,2:00:00 PM,0.923128329,1.06E-07,0.000125,0.725000024,0.000725
5/2/2017,3:00:00 PM,0.937286739,1.08E-07,0.000125,1.225000024,0.001225
5/2/2017,4:00:00 PM,0.863663007,9.92E-08,0.000125,0.5,0.0005
5/2/2017,5:00:00 PM,0.877821417,1.01E-07,0.000125,2.450000048,0.00245
5/2/2017,6:00:00 PM,0.906138237,1.04E-07,0.000125,0.950000048,0.00095
5/2/2017,7:00:00 PM,0.891979827,1.02E-07,0.000125,0,0
5/2/2017,8:00:00 PM,0.877821417,1.01E-07,0.000125,0,0
5/2/2017,9:00:00 PM,0.821187777,9.44E-08,0.000125,0.350000024,0.00035
5/2/2017,10:00:00 PM,0.750395728,8.62E-08,0.000125,1.75,0.00175
5/2/2017,11:00:00 PM,0.71075218,8.17E-08,0.000125,0.725000024,0.000725
5/3/2017,12:00:00 AM,0.673940314,7.74E-08,0.000125,0,0
5/3/2017,1:00:00 AM,0.648455176,7.45E-08,0.000125,0.025,2.50E-05
5/3/2017,2:00:00 AM,0.61164331,7.03E-08,0.000125,0.125,0.000125
5/3/2017,3:00:00 AM,0.588989854,6.77E-08,0.000125,0.075000003,7.50E-05
5/3/2017,4:00:00 AM,0.566336398,6.51E-08,0.000125,0,0
5/3/2017,5:00:00 AM,0.55500967,6.38E-08,0.000125,0,0
5/3/2017,6:00:00 AM,0.543682942,6.25E-08,0.000125,0.075000003,7.50E-05
5/3/2017,7:00:00 AM,0.532356214,6.12E-08,0.000125,0,0
5/3/2017,8:00:00 AM,0.543682942,6.25E-08,0.000125,0,0
5/3/2017,9:00:00 AM,0.55500967,6.38E-08,0.000125,0,0
5/3/2017,10:00:00 AM,0.566336398,6.51E-08,0.000125,0.350000024,0.00035
5/3/2017,11:00:00 AM,0.600316582,6.90E-08,0.000125,0,0
5/3/2017,12:00:00 PM,0.600316582,6.90E-08,0.000125,0,0
5/3/2017,1:00:00 PM,0.588989854,6.77E-08,0.000125,0,0
5/3/2017,2:00:00 PM,0.566336398,6.51E-08,0.000125,0,0
5/3/2017,3:00:00 PM,0.543682942,6.25E-08,0.000125,0.375,0.000375
5/3/2017,4:00:00 PM,0.521029486,5.99E-08,0.000125,0.925000072,0.000925
5/3/2017,5:00:00 PM,0.509702758,5.86E-08,0.000125,0,0
5/3/2017,6:00:00 PM,0.487049302,5.60E-08,0.000125,0,0
5/3/2017,7:00:00 PM,0.475722574,5.47E-08,0.000125,0,0
5/3/2017,8:00:00 PM,0.467227528,5.37E-08,0.000125,0,0
5/3/2017,9:00:00 PM,0.455900801,5.24E-08,0.000125,0,0
5/3/2017,10:00:00 PM,0.444574073,5.11E-08,0.000125,0,0
5/3/2017,11:00:00 PM,0.436079027,5.01E-08,0.000125,0,0
5/4/2017,12:00:00 AM,0.424752299,4.88E-08,0.000125,0,0
5/4/2017,1:00:00 AM,0.416257253,4.78E-08,0.000125,0,0
5/4/2017,2:00:00 AM,0.424752299,4.88E-08,0.000125,0,0
5/4/2017,3:00:00 AM,0.416257253,4.78E-08,0.000125,0,0
5/4/2017,4:00:00 AM,0.416257253,4.78E-08,0.000125,0,0
5/4/2017,5:00:00 AM,0.404930525,4.65E-08,0.000125,0,0
5/4/2017,6:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/4/2017,7:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/4/2017,8:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/4/2017,9:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/4/2017,10:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/4/2017,11:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/4/2017,12:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/4/2017,1:00:00 PM,0.376613705,4.33E-08,0.000125,0,0
5/4/2017,2:00:00 PM,0.376613705,4.33E-08,0.000125,0,0
5/4/2017,3:00:00 PM,0.368118659,4.23E-08,0.000125,0,0
5/4/2017,4:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/4/2017,5:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/4/2017,6:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/4/2017,7:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/4/2017,8:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/4/2017,9:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/4/2017,10:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/4/2017,11:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/5/2017,12:00:00 AM,0.339801839,3.90E-08,0.000125,0,0
5/5/2017,1:00:00 AM,0.339801839,3.90E-08,0.000125,0,0
5/5/2017,2:00:00 AM,0.348296885,4.00E-08,0.000125,0,0
5/5/2017,3:00:00 AM,0.348296885,4.00E-08,0.000125,0,0
5/5/2017,4:00:00 AM,0.339801839,3.90E-08,0.000125,0.100000001,0.0001
5/5/2017,5:00:00 AM,0.339801839,3.90E-08,0.000125,0,0
5/5/2017,6:00:00 AM,0.339801839,3.90E-08,0.000125,0.100000001,0.0001
5/5/2017,7:00:00 AM,0.339801839,3.90E-08,0.000125,0.025,2.50E-05
5/5/2017,8:00:00 AM,0.339801839,3.90E-08,0.000125,0.025,2.50E-05
5/5/2017,9:00:00 AM,0.348296885,4.00E-08,0.000125,0.225000009,0.000225
5/5/2017,10:00:00 AM,0.348296885,4.00E-08,0.000125,0.025,2.50E-05
5/5/2017,11:00:00 AM,0.348296885,4.00E-08,0.000125,0.075000003,7.50E-05
5/5/2017,12:00:00 PM,0.348296885,4.00E-08,0.000125,0.125,0.000125
5/5/2017,1:00:00 PM,0.348296885,4.00E-08,0.000125,0.150000006,0.00015
5/5/2017,2:00:00 PM,0.359623613,4.13E-08,0.000125,0.075000003,7.50E-05
5/5/2017,3:00:00 PM,0.368118659,4.23E-08,0.000125,0,0
5/5/2017,4:00:00 PM,0.455900801,5.24E-08,0.000125,0,0
5/5/2017,5:00:00 PM,0.622970038,7.16E-08,0.000125,0,0
5/5/2017,6:00:00 PM,0.72491059,8.33E-08,0.000125,0.574999988,0.000575
5/5/2017,7:00:00 PM,0.71075218,8.17E-08,0.000125,3.725000143,0.003725
5/5/2017,8:00:00 PM,0.648455176,7.45E-08,0.000125,4.875,0.004875
5/5/2017,9:00:00 PM,0.61164331,7.03E-08,0.000125,4,0.004
5/5/2017,10:00:00 PM,0.577663126,6.64E-08,0.000125,0.324999988,0.000325
5/5/2017,11:00:00 PM,0.55500967,6.38E-08,0.000125,0,0
5/6/2017,12:00:00 AM,0.532356214,6.12E-08,0.000125,0,0
5/6/2017,1:00:00 AM,0.509702758,5.86E-08,0.000125,0,0
5/6/2017,2:00:00 AM,0.487049302,5.60E-08,0.000125,0,0
5/6/2017,3:00:00 AM,0.475722574,5.47E-08,0.000125,0,0
5/6/2017,4:00:00 AM,0.475722574,5.47E-08,0.000125,0,0
5/6/2017,5:00:00 AM,0.49837603,5.73E-08,0.000125,0,0
5/6/2017,6:00:00 AM,0.521029486,5.99E-08,0.000125,0,0
5/6/2017,7:00:00 AM,0.521029486,5.99E-08,0.000125,0.200000003,0.0002
5/6/2017,8:00:00 AM,0.509702758,5.86E-08,0.000125,0.424999982,0.000425
5/6/2017,9:00:00 AM,0.49837603,5.73E-08,0.000125,0,0
5/6/2017,10:00:00 AM,0.521029486,5.99E-08,0.000125,0.100000001,0.0001
5/6/2017,11:00:00 AM,0.532356214,6.12E-08,0.000125,0.025,2.50E-05
5/6/2017,12:00:00 PM,0.521029486,5.99E-08,0.000125,0,0
5/6/2017,1:00:00 PM,0.49837603,5.73E-08,0.000125,0.125,0.000125
5/6/2017,2:00:00 PM,0.487049302,5.60E-08,0.000125,0.474999994,0.000475
5/6/2017,3:00:00 PM,0.487049302,5.60E-08,0.000125,0,0
5/6/2017,4:00:00 PM,0.509702758,5.86E-08,0.000125,0,0
5/6/2017,5:00:00 PM,0.521029486,5.99E-08,0.000125,0.050000001,5.00E-05
5/6/2017,6:00:00 PM,0.509702758,5.86E-08,0.000125,0,0
5/6/2017,7:00:00 PM,0.487049302,5.60E-08,0.000125,0.025,2.50E-05
5/6/2017,8:00:00 PM,0.467227528,5.37E-08,0.000125,0,0
5/6/2017,9:00:00 PM,0.455900801,5.24E-08,0.000125,0,0
5/6/2017,10:00:00 PM,0.444574073,5.11E-08,0.000125,0,0
5/6/2017,11:00:00 PM,0.436079027,5.01E-08,0.000125,0,0
5/7/2017,12:00:00 AM,0.424752299,4.88E-08,0.000125,0,0
5/7/2017,1:00:00 AM,0.416257253,4.78E-08,0.000125,0,0
5/7/2017,2:00:00 AM,0.416257253,4.78E-08,0.000125,0.174999997,0.000175
5/7/2017,3:00:00 AM,0.404930525,4.65E-08,0.000125,0,0
5/7/2017,4:00:00 AM,0.404930525,4.65E-08,0.000125,0.025,2.50E-05
5/7/2017,5:00:00 AM,0.396435479,4.56E-08,0.000125,0.075000003,7.50E-05
5/7/2017,6:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,7:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,8:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,9:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,10:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,11:00:00 AM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,12:00:00 PM,0.396435479,4.56E-08,0.000125,0.100000001,0.0001
5/7/2017,1:00:00 PM,0.396435479,4.56E-08,0.000125,0,0
5/7/2017,2:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/7/2017,3:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/7/2017,4:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/7/2017,5:00:00 PM,0.387940433,4.46E-08,0.000125,0,0
5/7/2017,6:00:00 PM,0.396435479,4.56E-08,0.000125,0.050000001,5.00E-05
5/7/2017,7:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/7/2017,8:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/7/2017,9:00:00 PM,0.487049302,5.60E-08,0.000125,0.200000003,0.0002
5/7/2017,10:00:00 PM,0.71075218,8.17E-08,0.000125,0,0
5/7/2017,11:00:00 PM,0.891979827,1.02E-07,0.000125,0.75000006,0.00075
5/8/2017,12:00:00 AM,0.906138237,1.04E-07,0.000125,2.000000238,0.002
5/8/2017,1:00:00 AM,0.849504597,9.76E-08,0.000125,2.974999905,0.002975
5/8/2017,2:00:00 AM,0.764554138,8.79E-08,0.000125,2.599999905,0.0026
5/8/2017,3:00:00 AM,0.699425452,8.04E-08,0.000125,1.049999952,0.00105
5/8/2017,4:00:00 AM,0.648455176,7.45E-08,0.000125,0.800000072,0.0008
5/8/2017,5:00:00 AM,0.61164331,7.03E-08,0.000125,0.475000024,0.000475
5/8/2017,6:00:00 AM,0.577663126,6.64E-08,0.000125,0.200000003,0.0002
5/8/2017,7:00:00 AM,0.55500967,6.38E-08,0.000125,0,0
5/8/2017,8:00:00 AM,0.532356214,6.12E-08,0.000125,0,0
5/8/2017,9:00:00 AM,0.509702758,5.86E-08,0.000125,0,0
5/8/2017,10:00:00 AM,0.49837603,5.73E-08,0.000125,0,0
5/8/2017,11:00:00 AM,0.475722574,5.47E-08,0.000125,0,0
5/8/2017,12:00:00 PM,0.467227528,5.37E-08,0.000125,0,0
5/8/2017,1:00:00 PM,0.455900801,5.24E-08,0.000125,0,0
5/8/2017,2:00:00 PM,0.444574073,5.11E-08,0.000125,0,0
5/8/2017,3:00:00 PM,0.436079027,5.01E-08,0.000125,0,0
5/8/2017,4:00:00 PM,0.424752299,4.88E-08,0.000125,0,0
5/8/2017,5:00:00 PM,0.416257253,4.78E-08,0.000125,0,0
5/8/2017,6:00:00 PM,0.416257253,4.78E-08,0.000125,0,0
5/8/2017,7:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/8/2017,8:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/8/2017,9:00:00 PM,0.404930525,4.65E-08,0.000125,0,0
5/8/2017,10:00:00 PM,0.396435479,4.56E-08,0.000125,0,0
5/8/2017,11:00:00 PM,0.396435479,4.56E-08,0.000125,0,0
5/9/2017,12:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/9/2017,1:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/9/2017,2:00:00 AM,0.387940433,4.46E-08,0.000125,0,0
5/9/2017,3:00:00 AM,0.376613705,4.33E-08,0.000125,0,0
5/9/2017,4:00:00 AM,0.376613705,4.33E-08,0.000125,0,0
5/9/2017,5:00:00 AM,0.376613705,4.33E-08,0.000125,0,0
5/9/2017,6:00:00 AM,0.368118659,4.23E-08,0.000125,0,0
5/9/2017,7:00:00 AM,0.368118659,4.23E-08,0.000125,0,0
5/9/2017,8:00:00 AM,0.368118659,4.23E-08,0.000125,0,0
5/9/2017,9:00:00 AM,0.368118659,4.23E-08,0.000125,0,0
5/9/2017,10:00:00 AM,0.368118659,4.23E-08,0.000125,0,0
5/9/2017,11:00:00 AM,0.359623613,4.13E-08,0.000125,0,0
5/9/2017,12:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/9/2017,1:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/9/2017,2:00:00 PM,0.359623613,4.13E-08,0.000125,0,0
5/9/2017,3:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/9/2017,4:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/9/2017,5:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/9/2017,6:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/9/2017,7:00:00 PM,0.348296885,4.00E-08,0.000125,0,0
5/9/2017,8:00:00 PM,0.339801839,3.90E-08,0.000125,0,0
5/9/2017,9:00:00 PM,0.339801839,3.90E-08,0.000125,0,0
5/9/2017,10:00:00 PM,0.339801839,3.90E-08,0.000125,0,0
5/9/2017,11:00:00 PM,0.339801839,3.90E-08,0.000125,0,0
5/10/2017,12:00:00 AM,0.339801839,3.90E-08,0.000125,0,0
5/10/2017,1:00:00 AM,0.339801839,3.90E-08,0.000125,0,0
5/10/2017,2:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,3:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,4:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,5:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,6:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,7:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,8:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,9:00:00 AM,0.328475111,3.77E-08,0.000125,0,0
5/10/2017,10:00:00 AM,0.319980065,3.68E-08,0.000125,0,0
5/10/2017,11:00:00 AM,0.319980065,3.68E-08,0.000125,0,0
5/10/2017,12:00:00 PM,0.319980065,3.68E-08,0.000125,0,0
5/10/2017,1:00:00 PM,0.319980065,3.68E-08,0.000125,0,0
5/10/2017,2:00:00 PM,0.311485019,3.58E-08,0.000125,0,0
5/10/2017,3:00:00 PM,0.311485019,3.58E-08,0.000125,0,0
5/10/2017,4:00:00 PM,0.311485019,3.58E-08,0.000125,0,0
5/10/2017,5:00:00 PM,0.311485019,3.58E-08,0.000125,0,0
5/10/2017,6:00:00 PM,0.311485019,3.58E-08,0.000125,0,0
5/10/2017,7:00:00 PM,0.302989973,3.48E-08,0.000125,0,0
5/10/2017,8:00:00 PM,0.302989973,3.48E-08,0.000125,0,0
5/10/2017,9:00:00 PM,0.302989973,3.48E-08,0.000125,0,0
5/10/2017,10:00:00 PM,0.302989973,3.48E-08,0.000125,0,0
5/10/2017,11:00:00 PM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,12:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,1:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,2:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,3:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,4:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,5:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,6:00:00 AM,0.302989973,3.48E-08,0.000125,0,0
5/11/2017,7:00:00 AM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,8:00:00 AM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,9:00:00 AM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,10:00:00 AM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,11:00:00 AM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,12:00:00 PM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,1:00:00 PM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,2:00:00 PM,0.294494927,3.38E-08,0.000125,0,0
5/11/2017,3:00:00 PM,0.285999881,3.29E-08,0.000125,0,0
5/11/2017,4:00:00 PM,0.285999881,3.29E-08,0.000125,0,0
5/11/2017,5:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,6:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,7:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,8:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,9:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,10:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/11/2017,11:00:00 PM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,12:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,1:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,2:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,3:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,4:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,5:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,6:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,7:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,8:00:00 AM,0.276938499,3.18E-08,0.000125,0,0
5/12/2017,9:00:00 AM,0.268726621,3.09E-08,0.000125,0,0
5/12/2017,10:00:00 AM,0.268726621,3.09E-08,0.000125,0,0
5/12/2017,11:00:00 AM,0.268726621,3.09E-08,0.000125,0,0
5/12/2017,12:00:00 PM,0.268726621,3.09E-08,0.000125,0,0
5/12/2017,1:00:00 PM,0.268726621,3.09E-08,0.000125,0,0
5/12/2017,2:00:00 PM,0.260514743,2.99E-08,0.000125,0,0
5/12/2017,3:00:00 PM,0.260514743,2.99E-08,0.000125,0,0
5/12/2017,4:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,5:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,6:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,7:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,8:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,9:00:00 PM,0.252586034,2.90E-08,0.000125,0,0
5/12/2017,10:00:00 PM,0.252586034,2.90E-08,0.000166667,0,0
5/12/2017,11:00:00 PM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,12:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,1:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,2:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,3:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,4:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,5:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,6:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,7:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,8:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,9:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,10:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,11:00:00 AM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,12:00:00 PM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,1:00:00 PM,0.252586034,2.90E-08,0.000166667,0,0
5/13/2017,2:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,3:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,4:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,5:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,6:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,7:00:00 PM,0.244940492,2.81E-08,0.000166667,0,0
5/13/2017,8:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
5/13/2017,9:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
5/13/2017,10:00:00 PM,0.237294951,2.73E-08,0.000166667,0.200000003,0.0002
5/13/2017,11:00:00 PM,0.237294951,2.73E-08,0.000166667,0,0
5/14/2017,12:00:00 AM,0.244940492,2.81E-08,0.000166667,0.100000001,0.0001
5/14/2017,1:00:00 AM,0.252586034,2.90E-08,0.000166667,0.225000009,0.000225
5/14/2017,2:00:00 AM,0.268726621,3.09E-08,0.000166667,0.225000009,0.000225
5/14/2017,3:00:00 AM,0.285999881,3.29E-08,0.000166667,0.600000024,0.0006
5/14/2017,4:00:00 AM,0.319980065,3.68E-08,0.000166667,0.800000072,0.0008
5/14/2017,5:00:00 AM,0.348296885,4.00E-08,0.000166667,0.625,0.000625
5/14/2017,6:00:00 AM,0.387940433,4.46E-08,0.000166667,1.149999976,0.00115
5/14/2017,7:00:00 AM,0.416257253,4.78E-08,0.000166667,0.949999988,0.00095
5/14/2017,8:00:00 AM,0.436079027,5.01E-08,0.000166667,1.225000024,0.001225
5/14/2017,9:00:00 AM,0.455900801,5.24E-08,0.000166667,1.375,0.001375
5/14/2017,10:00:00 AM,0.467227528,5.37E-08,0.000166667,1.100000024,0.0011
5/14/2017,11:00:00 AM,0.444574073,5.11E-08,0.000166667,0.950000048,0.00095
5/14/2017,12:00:00 PM,0.424752299,4.88E-08,0.000166667,0.550000012,0.00055
5/14/2017,1:00:00 PM,0.416257253,4.78E-08,0.000166667,0.400000006,0.0004
5/14/2017,2:00:00 PM,0.404930525,4.65E-08,0.000166667,0.200000003,0.0002
5/14/2017,3:00:00 PM,0.416257253,4.78E-08,0.000166667,0.200000003,0.0002
5/14/2017,4:00:00 PM,0.416257253,4.78E-08,0.000166667,0,0
5/14/2017,5:00:00 PM,0.416257253,4.78E-08,0.000166667,0.200000003,0.0002
5/14/2017,6:00:00 PM,0.396435479,4.56E-08,0.000166667,0.425000012,0.000425
5/14/2017,7:00:00 PM,0.387940433,4.46E-08,0.000166667,0.200000003,0.0002
5/14/2017,8:00:00 PM,0.376613705,4.33E-08,0.000166667,0.175000012,0.000175
5/14/2017,9:00:00 PM,0.368118659,4.23E-08,0.000166667,0.174999997,0.000175
5/14/2017,10:00:00 PM,0.376613705,4.33E-08,0.000166667,0.125,0.000125
5/14/2017,11:00:00 PM,0.404930525,4.65E-08,0.000166667,0.050000001,5.00E-05
5/15/2017,12:00:00 AM,0.467227528,5.37E-08,0.000166667,0.275000006,0.000275
5/15/2017,1:00:00 AM,0.543682942,6.25E-08,0.000166667,0.175000012,0.000175
5/15/2017,2:00:00 AM,0.61164331,7.03E-08,0.000166667,0.350000024,0.00035
5/15/2017,3:00:00 AM,0.673940314,7.74E-08,0.000166667,1.299999952,0.0013
5/15/2017,4:00:00 AM,0.699425452,8.04E-08,0.000166667,0.75,0.00075
5/15/2017,5:00:00 AM,0.685267042,7.87E-08,0.000166667,1.375,0.001375
5/15/2017,6:00:00 AM,0.673940314,7.74E-08,0.000166667,1.100000024,0.0011
5/15/2017,7:00:00 AM,0.659781904,7.58E-08,0.000166667,1.350000024,0.00135
5/15/2017,8:00:00 AM,0.637128448,7.32E-08,0.000166667,1.525000095,0.001525
5/15/2017,9:00:00 AM,0.61164331,7.03E-08,0.000166667,0.275000006,0.000275
