date,time,flow_cfs,flow_cms,flow_ms,Etp,avg_prec_mm,precip_m
5/1/2014,12:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,1.200000048,0.0012
5/1/2014,1:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,1.725000024,0.001725
5/1/2014,2:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,1.200000048,0.0012
5/1/2014,3:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,2.725000143,0.002725
5/1/2014,4:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0.174999997,0.000175
5/1/2014,5:00:00 AM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/1/2014,6:00:00 AM,1.2679,0.035902896,8.92E-08,0.000125,0.174999997,0.000175
5/1/2014,7:00:00 AM,1.3203,0.037386697,9.29E-08,0.000125,0.174999997,0.000175
5/1/2014,8:00:00 AM,1.5425,0.043678695,1.08E-07,0.000125,1.200000048,0.0012
5/1/2014,9:00:00 AM,1.5425,0.043678695,1.08E-07,0.000125,2.125,0.002125
5/1/2014,10:00:00 AM,1.5425,0.043678695,1.08E-07,0.000125,0.174999997,0.000175
5/1/2014,11:00:00 AM,1.5425,0.043678695,1.08E-07,0.000125,0.174999997,0.000175
5/1/2014,12:00:00 PM,1.5425,0.043678695,1.08E-07,0.000125,1.649999976,0.00165
5/1/2014,1:00:00 PM,1.4289,0.040461904,1.01E-07,0.000125,0,0
5/1/2014,2:00:00 PM,1.3203,0.037386697,9.29E-08,0.000125,0,0
5/1/2014,3:00:00 PM,1.3203,0.037386697,9.29E-08,0.000125,0,0
5/1/2014,4:00:00 PM,1.2679,0.035902896,8.92E-08,0.000125,0,0
5/1/2014,5:00:00 PM,1.2679,0.035902896,8.92E-08,0.000125,0,0
5/1/2014,6:00:00 PM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/1/2014,7:00:00 PM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/1/2014,8:00:00 PM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/1/2014,9:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,0,0
5/1/2014,10:00:00 PM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/1/2014,11:00:00 PM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/2/2014,12:00:00 AM,1.1669,0.033042897,8.21E-08,0.000125,0.324999988,0.000325
5/2/2014,1:00:00 AM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/2/2014,2:00:00 AM,1.1669,0.033042897,8.21E-08,0.000125,0.775000036,0.000775
5/2/2014,3:00:00 AM,1.1669,0.033042897,8.21E-08,0.000125,0,0
5/2/2014,4:00:00 AM,1.1183,0.0316667,7.87E-08,0.000125,0.625,0.000625
5/2/2014,5:00:00 AM,1.1183,0.0316667,7.87E-08,0.000125,0,0
5/2/2014,6:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/2/2014,7:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/2/2014,8:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/2/2014,9:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/2/2014,10:00:00 AM,0.9796,0.027739157,6.89E-08,0.000125,0,0
5/2/2014,11:00:00 AM,0.9796,0.027739157,6.89E-08,0.000125,0,0
5/2/2014,12:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/2/2014,1:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/2/2014,2:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/2/2014,3:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/2/2014,4:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/2/2014,5:00:00 PM,0.8516,0.024114604,5.99E-08,0.000125,0.225000009,0.000225
5/2/2014,6:00:00 PM,0.8516,0.024114604,5.99E-08,0.000125,0.150000006,0.00015
5/2/2014,7:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/2/2014,8:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0.025,2.50E-05
5/2/2014,9:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/2/2014,10:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/2/2014,11:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/3/2014,12:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/3/2014,1:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/3/2014,2:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/3/2014,3:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/3/2014,4:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/3/2014,5:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/3/2014,6:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,7:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,8:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,9:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,10:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,11:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,12:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,1:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,2:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/3/2014,3:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/3/2014,4:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/3/2014,5:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/3/2014,6:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0.025,2.50E-05
5/3/2014,7:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0.125,0.000125
5/3/2014,8:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/3/2014,9:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/3/2014,10:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/3/2014,11:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/4/2014,12:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/4/2014,1:00:00 AM,0.6268,0.017748983,4.41E-08,0.000125,1.100000024,0.0011
5/4/2014,2:00:00 AM,0.6268,0.017748983,4.41E-08,0.000125,0.425000012,0.000425
5/4/2014,3:00:00 AM,0.6268,0.017748983,4.41E-08,0.000125,2.25,0.00225
5/4/2014,4:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0.25000003,0.00025
5/4/2014,5:00:00 AM,0.8516,0.024114604,5.99E-08,0.000125,0,0
5/4/2014,6:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,7:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,8:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,0.125,0.000125
5/4/2014,9:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,1.625,0.001625
5/4/2014,10:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,1.325000048,0.001325
5/4/2014,11:00:00 AM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,12:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,1:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,2:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/4/2014,3:00:00 PM,0.9796,0.027739157,6.89E-08,0.000125,0.100000001,0.0001
5/4/2014,4:00:00 PM,1.0708,0.030321651,7.53E-08,0.000125,0.525000036,0.000525
5/4/2014,5:00:00 PM,1.0708,0.030321651,7.53E-08,0.000125,0.025,2.50E-05
5/4/2014,6:00:00 PM,1.0708,0.030321651,7.53E-08,0.000125,0.025,2.50E-05
5/4/2014,7:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,0.575000048,0.000575
5/4/2014,8:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,1.375,0.001375
5/4/2014,9:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,0.975000024,0.000975
5/4/2014,10:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,0.375,0.000375
5/4/2014,11:00:00 PM,1.1183,0.0316667,7.87E-08,0.000125,0.349999994,0.00035
5/5/2014,12:00:00 AM,1.1183,0.0316667,7.87E-08,0.000125,0,0
5/5/2014,1:00:00 AM,1.1183,0.0316667,7.87E-08,0.000125,0,0
5/5/2014,2:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,3:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,4:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,5:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,6:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,7:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,8:00:00 AM,1.0708,0.030321651,7.53E-08,0.000125,0,0
5/5/2014,9:00:00 AM,0.9796,0.027739157,6.89E-08,0.000125,0,0
5/5/2014,10:00:00 AM,0.9796,0.027739157,6.89E-08,0.000125,0,0
5/5/2014,11:00:00 AM,0.9796,0.027739157,6.89E-08,0.000125,0,0
5/5/2014,12:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,1:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,2:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,3:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,4:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,5:00:00 PM,0.9357,0.026496048,6.58E-08,0.000125,0,0
5/5/2014,6:00:00 PM,0.8516,0.024114604,5.99E-08,0.000125,0,0
5/5/2014,7:00:00 PM,0.8516,0.024114604,5.99E-08,0.000125,0,0
5/5/2014,8:00:00 PM,0.8516,0.024114604,5.99E-08,0.000125,0,0
5/5/2014,9:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/5/2014,10:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/5/2014,11:00:00 PM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,12:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,1:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,2:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,3:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,4:00:00 AM,0.8113,0.022973436,5.71E-08,0.000125,0,0
5/6/2014,5:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/6/2014,6:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/6/2014,7:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/6/2014,8:00:00 AM,0.7341,0.020787377,5.16E-08,0.000125,0,0
5/6/2014,9:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,10:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,11:00:00 AM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,12:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,1:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,2:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,3:00:00 PM,0.6972,0.019742487,4.90E-08,0.000125,0,0
5/6/2014,4:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/6/2014,5:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/6/2014,6:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/6/2014,7:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/6/2014,8:00:00 PM,0.6268,0.017748983,4.41E-08,0.000125,0,0
5/6/2014,9:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/6/2014,10:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/6/2014,11:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,12:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,1:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,2:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,3:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,4:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,5:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,6:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,7:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,8:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,9:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,0,0
5/7/2014,10:00:00 AM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/7/2014,11:00:00 AM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/7/2014,12:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/7/2014,1:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/7/2014,2:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/7/2014,3:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,4:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,5:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,6:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,7:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,8:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,9:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,10:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/7/2014,11:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,12:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,1:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,2:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,3:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,4:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,5:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,6:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,7:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,8:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,9:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/8/2014,10:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/8/2014,11:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/8/2014,12:00:00 PM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/8/2014,1:00:00 PM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/8/2014,2:00:00 PM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/8/2014,3:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,4:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,5:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,6:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,7:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,8:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,9:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,10:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/8/2014,11:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,12:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,1:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,2:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,3:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,4:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,5:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,6:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,7:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,8:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,9:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,10:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,11:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,12:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,1:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0.050000001,5.00E-05
5/9/2014,2:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,3:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,4:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,5:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,6:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,7:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,8:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,9:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,10:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/9/2014,11:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,12:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,1:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,2:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,3:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,4:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,5:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/10/2014,6:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/10/2014,7:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/10/2014,8:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0.175000012,0.000175
5/10/2014,9:00:00 AM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/10/2014,10:00:00 AM,0.5293,0.014988093,3.72E-08,0.000125,0.649999976,0.00065
5/10/2014,11:00:00 AM,0.5932,0.016797538,4.17E-08,0.000125,1.950000048,0.00195
5/10/2014,12:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0.724999964,0.000725
5/10/2014,1:00:00 PM,0.5932,0.016797538,4.17E-08,0.000125,0.725000024,0.000725
5/10/2014,2:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,1.425000072,0.001425
5/10/2014,3:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/10/2014,4:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/10/2014,5:00:00 PM,0.5293,0.014988093,3.72E-08,0.000125,0,0
5/10/2014,6:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/10/2014,7:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/10/2014,8:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/10/2014,9:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/10/2014,10:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/10/2014,11:00:00 PM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/11/2014,12:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/11/2014,1:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/11/2014,2:00:00 AM,0.499,0.014130093,3.51E-08,0.000125,0,0
5/11/2014,3:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/11/2014,4:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/11/2014,5:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/11/2014,6:00:00 AM,0.4415,0.012501876,3.11E-08,0.000125,0,0
5/11/2014,7:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,8:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,9:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,10:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,11:00:00 AM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,12:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,1:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,2:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,3:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,4:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,5:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,6:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,7:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,8:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,9:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,10:00:00 PM,0.4143,0.011731658,2.91E-08,0.000125,0,0
5/11/2014,11:00:00 PM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,12:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,1:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,2:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,3:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,4:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,5:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,6:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,7:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,8:00:00 AM,0.3629,0.010276174,2.55E-08,0.000125,0,0
5/12/2014,9:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,10:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,11:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,12:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,1:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,2:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,3:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,4:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,5:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,6:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,7:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,8:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,9:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,10:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/12/2014,11:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,12:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,1:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,2:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,3:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,4:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,5:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,6:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,7:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,8:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,9:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,10:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,11:00:00 AM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,12:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,1:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,2:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,3:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,4:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,5:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,6:00:00 PM,0.3155,0.008933957,2.22E-08,0.000125,0,0
5/13/2014,7:00:00 PM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/13/2014,8:00:00 PM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/13/2014,9:00:00 PM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/13/2014,10:00:00 PM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/13/2014,11:00:00 PM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,12:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,1:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,2:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,3:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,4:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
5/14/2014,5:00:00 AM,0.2933,0.008305323,2.06E-08,0.000125,0,0
