date,time,flow_cfs,flow_cms,flow_ms,flow_mh,Etp,avg_prec_mm,precip_m
6/6/2014,1:00:00 PM,0.1794,0.005080037,6.63E-09,2.39E-05,0.000125,0,0
6/6/2014,2:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/6/2014,3:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/6/2014,4:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/6/2014,5:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,6:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,7:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,8:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,9:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,10:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/6/2014,11:00:00 PM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,12:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,1:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,2:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,3:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,4:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,5:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,6:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,7:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,8:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,9:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,10:00:00 AM,0.1486,0.004207879,5.49E-09,1.98E-05,0.000125,0,0
6/7/2014,11:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,12:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,1:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,2:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,3:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,4:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,5:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,6:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,7:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,8:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,9:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,10:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/7/2014,11:00:00 PM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,12:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,1:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,2:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,3:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,4:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,5:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,6:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,7:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,8:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,9:00:00 AM,0.1211,0.003429167,4.47E-09,1.61E-05,0.000125,0,0
6/8/2014,10:00:00 AM,0.1086,0.003075207,4.01E-09,1.44E-05,0.000125,0,0
6/8/2014,11:00:00 AM,0.1086,0.003075207,4.01E-09,1.44E-05,0.000125,0,0
6/8/2014,12:00:00 PM,0.1086,0.003075207,4.01E-09,1.44E-05,0.000125,0,0
6/8/2014,1:00:00 PM,0.1086,0.003075207,4.01E-09,1.44E-05,0.000125,0,0
6/8/2014,2:00:00 PM,0.1086,0.003075207,4.01E-09,1.44E-05,0.000125,0,0
6/8/2014,3:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,4:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,6:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,7:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,8:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,9:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,10:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/8/2014,11:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,12:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,3:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,4:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,5:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,6:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,7:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,8:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,9:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,10:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,11:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,12:00:00 PM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,1:00:00 PM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,2:00:00 PM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/9/2014,3:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,4:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,6:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,7:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,8:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,9:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,10:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/9/2014,11:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,12:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,3:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,4:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,5:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,6:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0.150000006,0.00015
6/10/2014,7:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,8:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,9:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,10:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/10/2014,11:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0.100000001,0.0001
6/10/2014,12:00:00 PM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,1.799999952,0.0018
6/10/2014,1:00:00 PM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,1.049999952,0.00105
6/10/2014,2:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,3:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,4:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,5:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,6:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,7:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,8:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,9:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/10/2014,10:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0.349999994,0.00035
6/10/2014,11:00:00 PM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,12:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,3:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,4:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,5:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,6:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,7:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,8:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,9:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,10:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/11/2014,11:00:00 AM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,12:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,1:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,2:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,3:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,4:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,5:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,6:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,7:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,1.150000095,0.00115
6/11/2014,8:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,9:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,10:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,0,0
6/11/2014,11:00:00 PM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,1.25,0.00125
6/12/2014,12:00:00 AM,0.0663,0.001877405,2.45E-09,8.82E-06,0.000125,1.400000095,0.0014
6/12/2014,1:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0.100000001,0.0001
6/12/2014,2:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0.5,0.0005
6/12/2014,3:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/12/2014,4:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/12/2014,5:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/12/2014,6:00:00 AM,0.086,0.002435247,3.18E-09,1.14E-05,0.000125,0,0
6/12/2014,7:00:00 AM,0.0969,0.0027439,3.58E-09,1.29E-05,0.000125,0,0
6/12/2014,8:00:00 AM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/12/2014,9:00:00 AM,0.1794,0.005080037,6.63E-09,2.39E-05,0.000125,0,0
6/12/2014,10:00:00 AM,0.1794,0.005080037,6.63E-09,2.39E-05,0.000125,0,0
6/12/2014,11:00:00 AM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,1.050000072,0.00105
6/12/2014,12:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,1.450000048,0.00145
6/12/2014,1:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/12/2014,2:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/12/2014,3:00:00 PM,0.1344,0.003805781,4.97E-09,1.79E-05,0.000125,0,0
6/12/2014,4:00:00 PM,0.1344,0.003805781,4.97E-09,1.79E-05,0.000125,0,0
6/12/2014,5:00:00 PM,0.1344,0.003805781,4.97E-09,1.79E-05,0.000125,0,0
6/12/2014,6:00:00 PM,0.1344,0.003805781,4.97E-09,1.79E-05,0.000125,0,0
6/12/2014,7:00:00 PM,0.1636,0.004632632,6.05E-09,2.18E-05,0.000125,0,0
6/12/2014,8:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/12/2014,9:00:00 PM,0.3629,0.010276174,1.34E-08,4.82E-05,0.000125,0,0
6/12/2014,10:00:00 PM,0.4143,0.011731658,1.53E-08,5.51E-05,0.000125,0.100000001,0.0001
6/12/2014,11:00:00 PM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0.100000001,0.0001
6/13/2014,12:00:00 AM,0.5932,0.016797538,2.19E-08,7.88E-05,0.000125,1.399999976,0.0014
6/13/2014,1:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,3.799999952,0.0038
6/13/2014,2:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,1.5,0.0015
6/13/2014,3:00:00 AM,0.8113,0.022973436,3.00E-08,1.08E-04,0.000125,1.049999952,0.00105
6/13/2014,4:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,2.5,0.0025
6/13/2014,5:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,1.700000048,0.0017
6/13/2014,6:00:00 AM,0.6972,0.019742487,2.58E-08,9.29E-05,0.000125,0.75,0.00075
6/13/2014,7:00:00 AM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/13/2014,8:00:00 AM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/13/2014,9:00:00 AM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/13/2014,10:00:00 AM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/13/2014,11:00:00 AM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/13/2014,12:00:00 PM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,0,0
6/13/2014,1:00:00 PM,0.9796,0.027739157,3.62E-08,1.30E-04,0.000125,0.200000003,0.0002
6/13/2014,2:00:00 PM,1.4289,0.040461904,5.28E-08,1.90E-04,0.000125,0,0
6/13/2014,3:00:00 PM,2.4107,0.068263358,8.91E-08,3.21E-04,0.000125,0.100000001,0.0001
6/13/2014,4:00:00 PM,2.9754,0.084253866,1.10E-07,3.96E-04,0.000125,1.450000048,0.00145
6/13/2014,5:00:00 PM,3.3301,0.094297842,1.23E-07,4.43E-04,0.000125,0.349999994,0.00035
6/13/2014,6:00:00 PM,3.1498,0.089192319,1.16E-07,4.18E-04,0.000125,8,0.008
6/13/2014,7:00:00 PM,2.9754,0.084253866,1.10E-07,3.96E-04,0.000125,4.800000191,0.0048
6/13/2014,8:00:00 PM,2.8904,0.081846936,1.07E-07,3.85E-04,0.000125,1.400000095,0.0014
6/13/2014,9:00:00 PM,2.6441,0.074872504,9.77E-08,3.52E-04,0.000125,0,0
6/13/2014,10:00:00 PM,2.5649,0.072629811,9.48E-08,3.41E-04,0.000125,0,0
6/13/2014,11:00:00 PM,2.4107,0.068263358,8.91E-08,3.21E-04,0.000125,0,0
6/14/2014,12:00:00 AM,2.3357,0.066139596,8.63E-08,3.11E-04,0.000125,0,0
6/14/2014,1:00:00 AM,2.1899,0.062011004,8.09E-08,2.91E-04,0.000125,0.300000012,0.0003
6/14/2014,2:00:00 AM,2.0497,0.058040986,7.57E-08,2.73E-04,0.000125,0.300000012,0.0003
6/14/2014,3:00:00 AM,1.9816,0.05611261,7.32E-08,2.64E-04,0.000125,0.050000001,5.00E-05
6/14/2014,4:00:00 AM,1.9816,0.05611261,7.32E-08,2.64E-04,0.000125,0,0
6/14/2014,5:00:00 AM,1.8495,0.052371958,6.83E-08,2.46E-04,0.000125,0,0
6/14/2014,6:00:00 AM,1.7854,0.05055685,6.60E-08,2.38E-04,0.000125,0,0
6/14/2014,7:00:00 AM,1.7854,0.05055685,6.60E-08,2.38E-04,0.000125,0,0
6/14/2014,8:00:00 AM,1.7227,0.048781386,6.37E-08,2.29E-04,0.000125,0.800000012,0.0008
6/14/2014,9:00:00 AM,1.6013,0.045343724,5.92E-08,2.13E-04,0.000125,0.150000006,0.00015
6/14/2014,10:00:00 AM,1.6013,0.045343724,5.92E-08,2.13E-04,0.000125,0,0
6/14/2014,11:00:00 AM,1.5425,0.043678695,5.70E-08,2.05E-04,0.000125,0,0
6/14/2014,12:00:00 PM,1.4289,0.040461904,5.28E-08,1.90E-04,0.000125,0,0
6/14/2014,1:00:00 PM,1.4289,0.040461904,5.28E-08,1.90E-04,0.000125,0,0
6/14/2014,2:00:00 PM,1.3203,0.037386697,4.88E-08,1.76E-04,0.000125,0,0
6/14/2014,3:00:00 PM,1.2679,0.035902896,4.69E-08,1.69E-04,0.000125,0,0
6/14/2014,4:00:00 PM,1.2679,0.035902896,4.69E-08,1.69E-04,0.000125,0,0
6/14/2014,5:00:00 PM,1.1669,0.033042897,4.31E-08,1.55E-04,0.000125,0,0
6/14/2014,6:00:00 PM,1.1183,0.0316667,4.13E-08,1.49E-04,0.000125,0,0
6/14/2014,7:00:00 PM,1.1183,0.0316667,4.13E-08,1.49E-04,0.000125,0,0
6/14/2014,8:00:00 PM,1.0708,0.030321651,3.96E-08,1.43E-04,0.000125,0,0
6/14/2014,9:00:00 PM,0.9796,0.027739157,3.62E-08,1.30E-04,0.000125,0,0
6/14/2014,10:00:00 PM,0.9796,0.027739157,3.62E-08,1.30E-04,0.000125,0,0
6/14/2014,11:00:00 PM,0.9796,0.027739157,3.62E-08,1.30E-04,0.000125,0,0
6/15/2014,12:00:00 AM,0.9357,0.026496048,3.46E-08,1.25E-04,0.000125,0,0
6/15/2014,1:00:00 AM,0.9357,0.026496048,3.46E-08,1.25E-04,0.000125,0,0
6/15/2014,2:00:00 AM,0.9357,0.026496048,3.46E-08,1.25E-04,0.000125,0,0
6/15/2014,3:00:00 AM,0.8516,0.024114604,3.15E-08,1.13E-04,0.000125,0,0
6/15/2014,4:00:00 AM,0.8516,0.024114604,3.15E-08,1.13E-04,0.000125,0,0
6/15/2014,5:00:00 AM,0.8516,0.024114604,3.15E-08,1.13E-04,0.000125,0,0
6/15/2014,6:00:00 AM,0.8516,0.024114604,3.15E-08,1.13E-04,0.000125,0,0
6/15/2014,7:00:00 AM,0.8113,0.022973436,3.00E-08,1.08E-04,0.000125,0,0
6/15/2014,8:00:00 AM,0.8113,0.022973436,3.00E-08,1.08E-04,0.000125,0,0
6/15/2014,9:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,0,0
6/15/2014,10:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,0,0
6/15/2014,11:00:00 AM,0.7341,0.020787377,2.71E-08,9.76E-05,0.000125,0,0
6/15/2014,12:00:00 PM,0.6972,0.019742487,2.58E-08,9.29E-05,0.000125,0,0
6/15/2014,1:00:00 PM,0.6972,0.019742487,2.58E-08,9.29E-05,0.000125,0,0
6/15/2014,2:00:00 PM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/15/2014,3:00:00 PM,0.6268,0.017748983,2.32E-08,8.35E-05,0.000125,0,0
6/15/2014,4:00:00 PM,0.5932,0.016797538,2.19E-08,7.88E-05,0.000125,0,0
6/15/2014,5:00:00 PM,0.5293,0.014988093,1.96E-08,7.06E-05,0.000125,0,0
6/15/2014,6:00:00 PM,0.5293,0.014988093,1.96E-08,7.06E-05,0.000125,0,0
6/15/2014,7:00:00 PM,0.5293,0.014988093,1.96E-08,7.06E-05,0.000125,0,0
6/15/2014,8:00:00 PM,0.5293,0.014988093,1.96E-08,7.06E-05,0.000125,0,0
6/15/2014,9:00:00 PM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0,0
6/15/2014,10:00:00 PM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0,0
6/15/2014,11:00:00 PM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0,0
6/16/2014,12:00:00 AM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0,0
6/16/2014,1:00:00 AM,0.499,0.014130093,1.84E-08,6.62E-05,0.000125,0,0
6/16/2014,2:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,3:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,4:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,5:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,6:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,7:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,8:00:00 AM,0.4415,0.012501876,1.63E-08,5.87E-05,0.000125,0,0
6/16/2014,9:00:00 AM,0.4143,0.011731658,1.53E-08,5.51E-05,0.000125,0,0
6/16/2014,10:00:00 AM,0.4143,0.011731658,1.53E-08,5.51E-05,0.000125,0,0
6/16/2014,11:00:00 AM,0.3629,0.010276174,1.34E-08,4.82E-05,0.000125,0,0
6/16/2014,12:00:00 PM,0.3629,0.010276174,1.34E-08,4.82E-05,0.000125,0,0
6/16/2014,1:00:00 PM,0.3629,0.010276174,1.34E-08,4.82E-05,0.000125,0,0
6/16/2014,2:00:00 PM,0.3155,0.008933957,1.17E-08,4.21E-05,0.000125,0,0
6/16/2014,3:00:00 PM,0.3155,0.008933957,1.17E-08,4.21E-05,0.000125,0,0
6/16/2014,4:00:00 PM,0.3155,0.008933957,1.17E-08,4.21E-05,0.000125,0,0
6/16/2014,5:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,6:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,7:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,8:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,9:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,10:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/16/2014,11:00:00 PM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,12:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,1:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,2:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,3:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,4:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,5:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,6:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,7:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,8:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,9:00:00 AM,0.2933,0.008305323,1.08E-08,3.89E-05,0.000125,0,0
6/17/2014,10:00:00 AM,0.272,0.007702175,1.01E-08,3.64E-05,0.000125,0,0
6/17/2014,11:00:00 AM,0.272,0.007702175,1.01E-08,3.64E-05,0.000125,0,0
6/17/2014,12:00:00 PM,0.2322,0.006575166,8.58E-09,3.09E-05,0.000125,0,0
6/17/2014,1:00:00 PM,0.2322,0.006575166,8.58E-09,3.09E-05,0.000125,0,0
6/17/2014,2:00:00 PM,0.2322,0.006575166,8.58E-09,3.09E-05,0.000125,0,0
6/17/2014,3:00:00 PM,0.2322,0.006575166,8.58E-09,3.09E-05,0.000125,0,0
6/17/2014,4:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,5:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,6:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,7:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,8:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,9:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,10:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/17/2014,11:00:00 PM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
6/18/2014,12:00:00 AM,0.1961,0.005552928,7.25E-09,2.61E-05,0.000125,0,0
