date,Time,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,stream_mmhr,storageRatio,areaRatio
5/1/2014,0:00:00,1-May,1.150000095,396.0583838,72.20940776,468.2677915,0.000612916,0.612915958,0.910860775,0.452145659
5/1/2014,1:00:00,1-May,2.099999905,725.422462,72.2378079,797.6602699,0.001044058,1.044057945,0.912034043,0.453663838
5/1/2014,2:00:00,1-May,1.400000095,485.238874,72.29362271,557.5324967,0.000729755,0.729754577,0.91277876,0.455076368
5/1/2014,3:00:00,1-May,2.549999952,886.5797631,72.32903553,958.9087986,0.001255116,1.255116229,0.91421752,0.458022971
5/1/2014,4:00:00,1-May,0.200000003,69.98591098,72.39741879,142.3833298,0.000186366,0.186365615,0.914232669,0.458047915
5/1/2014,5:00:00,1-May,0,0,72.39813859,72.39813859,9.48E-05,0.094761962,0.914127378,0.457874545
5/1/2014,6:00:00,1-May,0.200000003,69.9632315,72.39313566,142.3563672,0.00018633,0.186330324,0.914142566,0.457899554
5/1/2014,7:00:00,1-May,0.200000003,69.96705285,72.39385735,142.3609102,0.000186336,0.18633627,0.914157748,0.457924552
5/1/2014,8:00:00,1-May,1.600000024,559.7669802,72.39457872,632.1615589,0.000827437,0.827436595,0.915016151,0.458794024
5/1/2014,9:00:00,1-May,1.950000048,683.5113537,72.43535862,755.9467123,0.000989459,0.989459048,0.916083419,0.460412687
5/1/2014,10:00:00,1-May,0.200000003,70.35105958,72.48603962,142.8370992,0.00018696,0.186959554,0.916097908,0.460438494
5/1/2014,11:00:00,1-May,0.200000003,70.35500292,72.4867275,142.8417304,0.000186966,0.186965616,0.916112391,0.460464289
5/1/2014,12:00:00,1-May,2.099999905,738.7688719,72.48741506,811.2562869,0.001061854,1.061853779,0.917265886,0.462180131
5/1/2014,13:00:00,1-May,0,0,72.54216349,72.54216349,9.50E-05,0.094950476,0.917160385,0.461962762
5/1/2014,14:00:00,1-May,0,0,72.53715725,72.53715725,9.49E-05,0.094943923,0.917054892,0.461745408
5/1/2014,15:00:00,1-May,0,0,72.53215112,72.53215112,9.49E-05,0.094937371,0.916949406,0.461602948
5/1/2014,16:00:00,1-May,0,0,72.52714511,72.52714511,9.49E-05,0.094930818,0.916843927,0.461462641
5/1/2014,17:00:00,1-May,0,0,72.52213922,72.52213922,9.49E-05,0.094924266,0.916738455,0.461322345
5/1/2014,18:00:00,1-May,0,0,72.51713343,72.51713343,9.49E-05,0.094917714,0.916632991,0.461182058
5/1/2014,19:00:00,1-May,0,0,72.51212777,72.51212777,9.49E-05,0.094911162,0.916527534,0.461041781
5/1/2014,20:00:00,1-May,0,0,72.50712222,72.50712222,9.49E-05,0.09490461,0.916422084,0.460901513
5/1/2014,21:00:00,1-May,0,0,72.50211678,72.50211678,9.49E-05,0.094898059,0.916316642,0.460761255
5/1/2014,22:00:00,1-May,0,0,72.49711146,72.49711146,9.49E-05,0.094891507,0.916211207,0.460621007
5/1/2014,23:00:00,1-May,0,0,72.49210625,72.49210625,9.49E-05,0.094884956,0.916105779,0.460452512
5/2/2014,0:00:00,2-May,0.349999994,123.1249997,72.48710116,195.6121009,0.000256037,0.256036781,0.916210182,0.460619644
5/2/2014,1:00:00,2-May,0,0,72.49205761,72.49205761,9.49E-05,0.094884892,0.916104754,0.460450688
5/2/2014,2:00:00,2-May,0.699999988,246.2490236,72.48705252,318.7360761,0.000417194,0.417193817,0.916418983,0.460897388
5/2/2014,3:00:00,2-May,0,0,72.50196957,72.50196957,9.49E-05,0.094897866,0.916313541,0.46075713
5/2/2014,4:00:00,2-May,0.600000024,211.2110769,72.49696425,283.7080412,0.000371346,0.371345604,0.916567601,0.461095077
5/2/2014,5:00:00,2-May,0,0,72.50902404,72.50902404,9.49E-05,0.0949071,0.916462149,0.460954806
5/2/2014,6:00:00,2-May,0,0,72.50401856,72.50401856,9.49E-05,0.094900548,0.916356704,0.460814544
5/2/2014,7:00:00,2-May,0,0,72.4990132,72.4990132,9.49E-05,0.094893996,0.916251266,0.460674292
5/2/2014,8:00:00,2-May,0,0,72.49400795,72.49400795,9.49E-05,0.094887445,0.916145835,0.460523858
5/2/2014,9:00:00,2-May,0,0,72.48900281,72.48900281,9.49E-05,0.094880894,0.916040411,0.460336085
5/2/2014,10:00:00,2-May,0,0,72.48399779,72.48399779,9.49E-05,0.094874343,0.915934995,0.460148325
5/2/2014,11:00:00,2-May,0,0,72.47899289,72.47899289,9.49E-05,0.094867792,0.915829587,0.459960578
5/2/2014,12:00:00,2-May,0,0,72.4739881,72.4739881,9.49E-05,0.094861241,0.915724185,0.459772844
5/2/2014,13:00:00,2-May,0,0,72.46898343,72.46898343,9.49E-05,0.09485469,0.915618791,0.459585122
5/2/2014,14:00:00,2-May,0,0,72.46397887,72.46397887,9.48E-05,0.09484814,0.915513404,0.459397414
5/2/2014,15:00:00,2-May,0,0,72.45897442,72.45897442,9.48E-05,0.09484159,0.915408024,0.459209719
5/2/2014,16:00:00,2-May,0,0,72.4539701,72.4539701,9.48E-05,0.094835039,0.915302652,0.459022037
5/2/2014,17:00:00,2-May,0.649999976,227.9503352,72.44896588,300.3993011,0.000393193,0.393192802,0.915587993,0.459530267
5/2/2014,18:00:00,2-May,0.200000003,70.21622586,72.4625164,142.6787423,0.000186752,0.18675228,0.915602712,0.459556484
5/2/2014,19:00:00,2-May,0,0,72.46321537,72.46321537,9.48E-05,0.094847141,0.915497326,0.459368778
5/2/2014,20:00:00,2-May,0,0,72.45821095,72.45821095,9.48E-05,0.09484059,0.915391948,0.459181085
5/2/2014,21:00:00,2-May,0,0,72.45320663,72.45320663,9.48E-05,0.09483404,0.915286576,0.45899557
5/2/2014,22:00:00,2-May,0,0,72.44820244,72.44820244,9.48E-05,0.09482749,0.915181212,0.458917043
5/2/2014,23:00:00,2-May,0,0,72.44319836,72.44319836,9.48E-05,0.09482094,0.915075855,0.458838521
5/3/2014,0:00:00,3-May,0,0,72.43819439,72.43819439,9.48E-05,0.094814391,0.914970506,0.458760005
5/3/2014,1:00:00,3-May,0,0,72.43319054,72.43319054,9.48E-05,0.094807841,0.914865164,0.458681494
5/3/2014,2:00:00,3-May,0,0,72.42818681,72.42818681,9.48E-05,0.094801292,0.914759829,0.458602989
5/3/2014,3:00:00,3-May,0,0,72.42318319,72.42318319,9.48E-05,0.094794742,0.914654501,0.458524489
5/3/2014,4:00:00,3-May,0,0,72.41817969,72.41817969,9.48E-05,0.094788193,0.914549181,0.458445994
5/3/2014,5:00:00,3-May,0,0,72.4131763,72.4131763,9.48E-05,0.094781644,0.914443868,0.458367505
5/3/2014,6:00:00,3-May,0,0,72.40817302,72.40817302,9.48E-05,0.094775096,0.914338562,0.458222276
5/3/2014,7:00:00,3-May,0,0,72.40316986,72.40316986,9.48E-05,0.094768547,0.914233263,0.458048893
5/3/2014,8:00:00,3-May,0,0,72.39816682,72.39816682,9.48E-05,0.094761998,0.914127972,0.457875523
5/3/2014,9:00:00,3-May,0,0,72.39316389,72.39316389,9.48E-05,0.09475545,0.914022688,0.457702165
5/3/2014,10:00:00,3-May,0,0,72.38816108,72.38816108,9.47E-05,0.094748902,0.913917411,0.457528819
5/3/2014,11:00:00,3-May,0,0,72.38315838,72.38315838,9.47E-05,0.094742354,0.913812142,0.457355485
5/3/2014,12:00:00,3-May,0,0,72.3781558,72.3781558,9.47E-05,0.094735806,0.913706879,0.457182162
5/3/2014,13:00:00,3-May,0,0,72.37315333,72.37315333,9.47E-05,0.094729258,0.913601625,0.457008852
5/3/2014,14:00:00,3-May,0,0,72.36815098,72.36815098,9.47E-05,0.094722711,0.913496377,0.45680227
5/3/2014,15:00:00,3-May,0,0,72.36314875,72.36314875,9.47E-05,0.094716163,0.913391137,0.456549162
5/3/2014,16:00:00,3-May,0,0,72.35814662,72.35814662,9.47E-05,0.094709616,0.913285903,0.456296072
5/3/2014,17:00:00,3-May,0,0,72.35314462,72.35314462,9.47E-05,0.094703069,0.913180678,0.456042998
5/3/2014,18:00:00,3-May,0,0,72.34814273,72.34814273,9.47E-05,0.094696522,0.913075459,0.455789943
5/3/2014,19:00:00,3-May,0,0,72.34314095,72.34314095,9.47E-05,0.094689975,0.912970248,0.455536905
5/3/2014,20:00:00,3-May,0,0,72.33813929,72.33813929,9.47E-05,0.094683428,0.912865044,0.455283884
5/3/2014,21:00:00,3-May,0,0,72.33313775,72.33313775,9.47E-05,0.094676882,0.912759847,0.455030881
5/3/2014,22:00:00,3-May,0,0,72.32813632,72.32813632,9.47E-05,0.094670335,0.912654658,0.454787918
5/3/2014,23:00:00,3-May,0,0,72.323135,72.323135,9.47E-05,0.094663789,0.912549476,0.454597408
5/4/2014,0:00:00,4-May,0,0,72.3181338,72.3181338,9.47E-05,0.094657243,0.912444301,0.454406912
5/4/2014,1:00:00,4-May,1.549999952,538.108648,72.31313272,610.4217808,0.000798981,0.798981388,0.913278766,0.456278904
5/4/2014,2:00:00,4-May,0.349999994,122.008977,72.35280532,194.3617823,0.0002544,0.254400239,0.913384987,0.456534373
5/4/2014,3:00:00,4-May,2.800000191,976.6183971,72.35785434,1048.976251,0.001373006,1.373005565,0.914970537,0.458760028
5/4/2014,4:00:00,4-May,0.350000024,122.6724398,72.433192,195.1056318,0.000255374,0.255373864,0.915075677,0.458838388
5/4/2014,5:00:00,4-May,0,0,72.4381859,72.4381859,9.48E-05,0.094814379,0.914970327,0.458759872
5/4/2014,6:00:00,4-May,0,0,72.43318205,72.43318205,9.48E-05,0.09480783,0.914864985,0.458681361
5/4/2014,7:00:00,4-May,0,0,72.42817832,72.42817832,9.48E-05,0.094801281,0.91475965,0.458602855
5/4/2014,8:00:00,4-May,0.200000003,70.07451736,72.4231747,142.4976921,0.000186515,0.186515304,0.914774633,0.458614022
5/4/2014,9:00:00,4-May,2,700.7622257,72.42388643,773.1861121,0.001012024,1.012023707,0.915872384,0.460036806
5/4/2014,10:00:00,4-May,1.25,439.3351495,72.47602015,511.8111697,0.00066991,0.669909908,0.916516928,0.461027673
5/4/2014,11:00:00,4-May,0,0,72.5066188,72.5066188,9.49E-05,0.094903951,0.916411479,0.460887406
5/4/2014,12:00:00,4-May,0,0,72.50161338,72.50161338,9.49E-05,0.0948974,0.916306038,0.46074715
5/4/2014,13:00:00,4-May,0,0,72.49660807,72.49660807,9.49E-05,0.094890848,0.916200603,0.460606902
5/4/2014,14:00:00,4-May,0.550000012,193.5470245,72.49160287,266.0386274,0.000348218,0.348218099,0.916424805,0.460905132
5/4/2014,15:00:00,4-May,0.400000006,140.8526105,72.50224593,213.3548564,0.00027926,0.279260283,0.91655896,0.461083583
5/4/2014,16:00:00,4-May,0.25,88.06696439,72.50861389,160.5755783,0.000210177,0.210177458,0.916603207,0.46114244
5/4/2014,17:00:00,4-May,0.200000003,70.46256587,72.51071409,142.97328,0.000187138,0.187137801,0.916617499,0.46116145
5/4/2014,18:00:00,4-May,0.150000006,52.84910425,72.51139242,125.3604967,0.000164084,0.16408442,0.916601849,0.461140633
5/4/2014,19:00:00,4-May,0.450000018,158.5401559,72.51064962,231.0508056,0.000302423,0.30242252,0.916765824,0.46135875
5/4/2014,20:00:00,4-May,1.75,616.8366485,72.51843238,689.3550809,0.000902297,0.902297226,0.917707716,0.463090456
5/4/2014,21:00:00,4-May,1.049999952,371.4911473,72.56312678,444.0542741,0.000581223,0.581222872,0.918228579,0.464033878
5/4/2014,22:00:00,4-May,0.550000012,194.9870396,72.58783476,267.5748744,0.000350229,0.350228893,0.918450547,0.464391672
5/4/2014,23:00:00,4-May,0.450000018,159.6578633,72.59836245,232.2562258,0.000304,0.304000296,0.918612768,0.464653161
5/5/2014,0:00:00,5-May,0,0,72.60605581,72.60605581,9.50E-05,0.095034104,0.918507175,0.464482953
5/5/2014,1:00:00,5-May,0,0,72.6010481,72.6010481,9.50E-05,0.09502755,0.918401588,0.464312756
5/5/2014,2:00:00,5-May,0,0,72.5960405,72.5960405,9.50E-05,0.095020995,0.918296009,0.46414257
5/5/2014,3:00:00,5-May,0,0,72.59103302,72.59103302,9.50E-05,0.095014441,0.918190437,0.463972397
5/5/2014,4:00:00,5-May,0,0,72.58602565,72.58602565,9.50E-05,0.095007887,0.918084873,0.463802235
5/5/2014,5:00:00,5-May,0,0,72.5810184,72.5810184,9.50E-05,0.095001333,0.917979316,0.463632085
5/5/2014,6:00:00,5-May,0,0,72.57601127,72.57601127,9.50E-05,0.094994779,0.917873766,0.463432579
5/5/2014,7:00:00,5-May,0,0,72.57100424,72.57100424,9.50E-05,0.094988225,0.917768223,0.463215124
5/5/2014,8:00:00,5-May,0,0,72.56599734,72.56599734,9.50E-05,0.094981672,0.917662688,0.462997683
5/5/2014,9:00:00,5-May,0,0,72.56099055,72.56099055,9.50E-05,0.094975119,0.91755716,0.462780258
5/5/2014,10:00:00,5-May,0,0,72.55598387,72.55598387,9.50E-05,0.094968565,0.917451639,0.462562847
5/5/2014,11:00:00,5-May,0,0,72.55097731,72.55097731,9.50E-05,0.094962012,0.917346125,0.462345452
5/5/2014,12:00:00,5-May,0,0,72.54597087,72.54597087,9.50E-05,0.094955459,0.917240619,0.462128072
5/5/2014,13:00:00,5-May,0,0,72.54096454,72.54096454,9.49E-05,0.094948906,0.91713512,0.461910706
5/5/2014,14:00:00,5-May,0,0,72.53595832,72.53595832,9.49E-05,0.094942354,0.917029628,0.461709659
5/5/2014,15:00:00,5-May,0,0,72.53095222,72.53095222,9.49E-05,0.094935801,0.916924144,0.461569345
5/5/2014,16:00:00,5-May,0,0,72.52594624,72.52594624,9.49E-05,0.094929249,0.916818667,0.461429041
5/5/2014,17:00:00,5-May,0,0,72.52094037,72.52094037,9.49E-05,0.094922697,0.916713197,0.461288747
5/5/2014,18:00:00,5-May,0,0,72.51593461,72.51593461,9.49E-05,0.094916145,0.916607735,0.461148462
5/5/2014,19:00:00,5-May,0,0,72.51092897,72.51092897,9.49E-05,0.094909593,0.916502279,0.461008187
5/5/2014,20:00:00,5-May,0,0,72.50592345,72.50592345,9.49E-05,0.094903041,0.916396831,0.460867922
5/5/2014,21:00:00,5-May,0,0,72.50091804,72.50091804,9.49E-05,0.09489649,0.91629139,0.460727666
5/5/2014,22:00:00,5-May,0,0,72.49591275,72.49591275,9.49E-05,0.094889938,0.916185957,0.46058742
5/5/2014,23:00:00,5-May,0,0,72.49090757,72.49090757,9.49E-05,0.094883387,0.916080531,0.460407543
5/6/2014,0:00:00,6-May,0,0,72.48590251,72.48590251,9.49E-05,0.094876836,0.915975112,0.460219778
5/6/2014,1:00:00,6-May,0,0,72.48089756,72.48089756,9.49E-05,0.094870285,0.9158697,0.460032026
5/6/2014,2:00:00,6-May,0,0,72.47589272,72.47589272,9.49E-05,0.094863734,0.915764296,0.459844287
5/6/2014,3:00:00,6-May,0,0,72.47088801,72.47088801,9.49E-05,0.094857183,0.915658899,0.459656561
5/6/2014,4:00:00,6-May,0,0,72.4658834,72.4658834,9.49E-05,0.094850633,0.915553509,0.459468848
5/6/2014,5:00:00,6-May,0,0,72.46087892,72.46087892,9.48E-05,0.094844082,0.915448127,0.459281148
5/6/2014,6:00:00,6-May,0,0,72.45587455,72.45587455,9.48E-05,0.094837532,0.915342752,0.45909346
5/6/2014,7:00:00,6-May,0,0,72.45087029,72.45087029,9.48E-05,0.094830982,0.915237384,0.458958907
5/6/2014,8:00:00,6-May,0,0,72.44586615,72.44586615,9.48E-05,0.094824432,0.915132023,0.458880382
5/6/2014,9:00:00,6-May,0,0,72.44086212,72.44086212,9.48E-05,0.094817882,0.91502667,0.458801863
5/6/2014,10:00:00,6-May,0,0,72.43585821,72.43585821,9.48E-05,0.094811333,0.914921323,0.458723349
5/6/2014,11:00:00,6-May,0,0,72.43085441,72.43085441,9.48E-05,0.094804783,0.914815985,0.458644841
5/6/2014,12:00:00,6-May,0,0,72.42585073,72.42585073,9.48E-05,0.094798234,0.914710653,0.458566338
5/6/2014,13:00:00,6-May,0,0,72.42084717,72.42084717,9.48E-05,0.094791685,0.914605329,0.458487841
5/6/2014,14:00:00,6-May,0,0,72.41584372,72.41584372,9.48E-05,0.094785136,0.914500012,0.458409349
5/6/2014,15:00:00,6-May,0,0,72.41084038,72.41084038,9.48E-05,0.094778587,0.914394702,0.458314715
5/6/2014,16:00:00,6-May,0,0,72.40583716,72.40583716,9.48E-05,0.094772038,0.9142894,0.458141326
5/6/2014,17:00:00,6-May,0,0,72.40083406,72.40083406,9.48E-05,0.09476549,0.914184104,0.45796795
5/6/2014,18:00:00,6-May,0,0,72.39583107,72.39583107,9.48E-05,0.094758941,0.914078817,0.457794585
5/6/2014,19:00:00,6-May,0,0,72.39082819,72.39082819,9.48E-05,0.094752393,0.913973536,0.457621233
5/6/2014,20:00:00,6-May,0,0,72.38582543,72.38582543,9.47E-05,0.094745845,0.913868263,0.457447892
5/6/2014,21:00:00,6-May,0,0,72.38082279,72.38082279,9.47E-05,0.094739297,0.913762997,0.457274563
5/6/2014,22:00:00,6-May,0,0,72.37582026,72.37582026,9.47E-05,0.094732749,0.913657738,0.457101247
5/6/2014,23:00:00,6-May,0,0,72.37081785,72.37081785,9.47E-05,0.094726201,0.913552486,0.456927942
5/7/2014,0:00:00,7-May,0,0,72.36581555,72.36581555,9.47E-05,0.094719654,0.913447242,0.456684098
5/7/2014,1:00:00,7-May,0,0,72.36081337,72.36081337,9.47E-05,0.094713107,0.913342005,0.456430998
5/7/2014,2:00:00,7-May,0,0,72.3558113,72.3558113,9.47E-05,0.094706559,0.913236775,0.456177916
5/7/2014,3:00:00,7-May,0,0,72.35080935,72.35080935,9.47E-05,0.094700012,0.913131553,0.455924851
5/7/2014,4:00:00,7-May,0,0,72.34580751,72.34580751,9.47E-05,0.094693465,0.913026338,0.455671803
5/7/2014,5:00:00,7-May,0,0,72.34080579,72.34080579,9.47E-05,0.094686919,0.91292113,0.455418773
5/7/2014,6:00:00,7-May,0,0,72.33580418,72.33580418,9.47E-05,0.094680372,0.912815929,0.455165761
5/7/2014,7:00:00,7-May,0,0,72.33080269,72.33080269,9.47E-05,0.094673826,0.912710736,0.454912766
5/7/2014,8:00:00,7-May,0,0,72.32580131,72.32580131,9.47E-05,0.094667279,0.91260555,0.454698972
5/7/2014,9:00:00,7-May,0,0,72.32080005,72.32080005,9.47E-05,0.094660733,0.912500371,0.454508468
5/7/2014,10:00:00,7-May,0,0,72.31579891,72.31579891,9.47E-05,0.094654187,0.9123952,0.454317978
5/7/2014,11:00:00,7-May,0,0,72.31079788,72.31079788,9.46E-05,0.094647641,0.912290035,0.454127501
5/7/2014,12:00:00,7-May,0,0,72.30579696,72.30579696,9.46E-05,0.094641096,0.912184878,0.453937036
5/7/2014,13:00:00,7-May,0,0,72.30079616,72.30079616,9.46E-05,0.09463455,0.912079729,0.453746585
5/7/2014,14:00:00,7-May,0,0,72.29579548,72.29579548,9.46E-05,0.094628005,0.911974586,0.453556147
5/7/2014,15:00:00,7-May,0,0,72.29079491,72.29079491,9.46E-05,0.094621459,0.911869451,0.453365723
5/7/2014,16:00:00,7-May,0,0,72.28579446,72.28579446,9.46E-05,0.094614914,0.911764323,0.453206874
5/7/2014,17:00:00,7-May,0,0,72.28079412,72.28079412,9.46E-05,0.094608369,0.911659203,0.453095352
5/7/2014,18:00:00,7-May,0,0,72.2757939,72.2757939,9.46E-05,0.094601824,0.911554089,0.452983837
5/7/2014,19:00:00,7-May,0,0,72.27079379,72.27079379,9.46E-05,0.09459528,0.911448983,0.45287233
5/7/2014,20:00:00,7-May,0,0,72.2657938,72.2657938,9.46E-05,0.094588735,0.911343885,0.45276083
5/7/2014,21:00:00,7-May,0,0,72.26079392,72.26079392,9.46E-05,0.094582191,0.911238793,0.452649339
5/7/2014,22:00:00,7-May,0,0,72.25579416,72.25579416,9.46E-05,0.094575647,0.911133709,0.452537855
5/7/2014,23:00:00,7-May,0,0,72.25079451,72.25079451,9.46E-05,0.094569103,0.911028632,0.452426378
5/8/2014,0:00:00,8-May,0,0,72.24579498,72.24579498,9.46E-05,0.094562559,0.910923562,0.452288981
5/8/2014,1:00:00,8-May,0,0,72.24079556,72.24079556,9.46E-05,0.094556015,0.9108185,0.45204916
5/8/2014,2:00:00,8-May,0,0,72.23579626,72.23579626,9.45E-05,0.094549472,0.910713445,0.451809356
5/8/2014,3:00:00,8-May,0,0,72.23079708,72.23079708,9.45E-05,0.094542928,0.910608397,0.451569568
5/8/2014,4:00:00,8-May,0,0,72.22579801,72.22579801,9.45E-05,0.094536385,0.910503356,0.451329797
5/8/2014,5:00:00,8-May,0,0,72.22079905,72.22079905,9.45E-05,0.094529842,0.910398323,0.451090042
5/8/2014,6:00:00,8-May,0,0,72.21580021,72.21580021,9.45E-05,0.094523299,0.910293297,0.450850304
5/8/2014,7:00:00,8-May,0,0,72.21080149,72.21080149,9.45E-05,0.094516756,0.910188278,0.450610583
5/8/2014,8:00:00,8-May,0,0,72.20580288,72.20580288,9.45E-05,0.094510213,0.910083266,0.450371369
5/8/2014,9:00:00,8-May,0,0,72.20080439,72.20080439,9.45E-05,0.094503671,0.909978262,0.450146748
5/8/2014,10:00:00,8-May,0,0,72.19580601,72.19580601,9.45E-05,0.094497128,0.909873265,0.449922142
5/8/2014,11:00:00,8-May,0,0,72.19080775,72.19080775,9.45E-05,0.094490586,0.909768275,0.449697552
5/8/2014,12:00:00,8-May,0,0,72.1858096,72.1858096,9.45E-05,0.094484044,0.909663293,0.449472978
5/8/2014,13:00:00,8-May,0,0,72.18081157,72.18081157,9.45E-05,0.094477502,0.909558318,0.449248419
5/8/2014,14:00:00,8-May,0,0,72.17581365,72.17581365,9.45E-05,0.09447096,0.90945335,0.449023876
5/8/2014,15:00:00,8-May,0,0,72.17081585,72.17081585,9.45E-05,0.094464419,0.909348389,0.448799348
5/8/2014,16:00:00,8-May,0,0,72.16581816,72.16581816,9.45E-05,0.094457877,0.909243436,0.448574835
5/8/2014,17:00:00,8-May,0,0,72.16082059,72.16082059,9.45E-05,0.094451336,0.90913849,0.448335168
5/8/2014,18:00:00,8-May,0,0,72.15582314,72.15582314,9.44E-05,0.094444795,0.909033551,0.448093676
5/8/2014,19:00:00,8-May,0,0,72.1508258,72.1508258,9.44E-05,0.094438254,0.908928619,0.447852201
5/8/2014,20:00:00,8-May,0,0,72.14582857,72.14582857,9.44E-05,0.094431713,0.908823695,0.447610742
5/8/2014,21:00:00,8-May,0,0,72.14083146,72.14083146,9.44E-05,0.094425172,0.908718778,0.4473693
5/8/2014,22:00:00,8-May,0,0,72.13583447,72.13583447,9.44E-05,0.094418632,0.908613868,0.447127875
5/8/2014,23:00:00,8-May,0,0,72.13083759,72.13083759,9.44E-05,0.094412091,0.908508966,0.446886467
5/9/2014,0:00:00,9-May,0,0,72.12584083,72.12584083,9.44E-05,0.094405551,0.90840407,0.446645075
5/9/2014,1:00:00,9-May,0,0,72.12084418,72.12084418,9.44E-05,0.094399011,0.908299183,0.446390349
5/9/2014,2:00:00,9-May,0,0,72.11584765,72.11584765,9.44E-05,0.094392471,0.908194302,0.44613186
5/9/2014,3:00:00,9-May,0,0,72.11085123,72.11085123,9.44E-05,0.094385931,0.908089428,0.445873388
5/9/2014,4:00:00,9-May,0,0,72.10585493,72.10585493,9.44E-05,0.094379391,0.907984562,0.445614934
5/9/2014,5:00:00,9-May,0,0,72.10085874,72.10085874,9.44E-05,0.094372852,0.907879703,0.445356498
5/9/2014,6:00:00,9-May,0,0,72.09586267,72.09586267,9.44E-05,0.094366312,0.907774852,0.44509808
5/9/2014,7:00:00,9-May,0,0,72.09086672,72.09086672,9.44E-05,0.094359773,0.907670007,0.44483968
5/9/2014,8:00:00,9-May,0,0,72.08587088,72.08587088,9.44E-05,0.094353234,0.90756517,0.444581298
5/9/2014,9:00:00,9-May,0,0,72.08087515,72.08087515,9.43E-05,0.094346695,0.90746034,0.444153207
5/9/2014,10:00:00,9-May,0,0,72.07587954,72.07587954,9.43E-05,0.094340156,0.907355518,0.443650645
5/9/2014,11:00:00,9-May,0,0,72.07088405,72.07088405,9.43E-05,0.094333618,0.907250702,0.443148119
5/9/2014,12:00:00,9-May,0,0,72.06588867,72.06588867,9.43E-05,0.094327079,0.907145894,0.442645627
5/9/2014,13:00:00,9-May,0,0,72.06089341,72.06089341,9.43E-05,0.094320541,0.907041094,0.44214317
5/9/2014,14:00:00,9-May,0,0,72.05589826,72.05589826,9.43E-05,0.094314003,0.9069363,0.441640748
5/9/2014,15:00:00,9-May,0,0,72.05090323,72.05090323,9.43E-05,0.094307465,0.906831514,0.441138361
5/9/2014,16:00:00,9-May,0,0,72.04590831,72.04590831,9.43E-05,0.094300927,0.906726735,0.440636009
5/9/2014,17:00:00,9-May,0,0,72.04091351,72.04091351,9.43E-05,0.094294389,0.906621963,0.440371324
5/9/2014,18:00:00,9-May,0,0,72.03591883,72.03591883,9.43E-05,0.094287852,0.906517199,0.440241183
5/9/2014,19:00:00,9-May,0,0,72.03092426,72.03092426,9.43E-05,0.094281314,0.906412441,0.440111051
5/9/2014,20:00:00,9-May,0,0,72.0259298,72.0259298,9.43E-05,0.094274777,0.906307692,0.439980928
5/9/2014,21:00:00,9-May,0,0,72.02093546,72.02093546,9.43E-05,0.09426824,0.906202949,0.439850814
5/9/2014,22:00:00,9-May,0,0,72.01594124,72.01594124,9.43E-05,0.094261703,0.906098213,0.439720709
5/9/2014,23:00:00,9-May,0,0,72.01094713,72.01094713,9.43E-05,0.094255166,0.905993485,0.439590613
5/10/2014,0:00:00,10-May,0,0,72.00595313,72.00595313,9.42E-05,0.09424863,0.905888764,0.439460527
5/10/2014,1:00:00,10-May,0,0,72.00095926,72.00095926,9.42E-05,0.094242093,0.905784051,0.439330134
5/10/2014,2:00:00,10-May,0,0,71.99596549,71.99596549,9.42E-05,0.094235557,0.905679344,0.439199548
5/10/2014,3:00:00,10-May,0,0,71.99097185,71.99097185,9.42E-05,0.094229021,0.905574645,0.439068972
5/10/2014,4:00:00,10-May,0,0,71.98597832,71.98597832,9.42E-05,0.094222485,0.905469954,0.438938404
5/10/2014,5:00:00,10-May,0,0,71.9809849,71.9809849,9.42E-05,0.094215949,0.905365269,0.438807846
5/10/2014,6:00:00,10-May,0,0,71.9759916,71.9759916,9.42E-05,0.094209413,0.905260592,0.438677297
5/10/2014,7:00:00,10-May,0,0,71.97099841,71.97099841,9.42E-05,0.094202878,0.905155922,0.438546757
5/10/2014,8:00:00,10-May,0.200000003,67.00994541,71.96600535,138.9759508,0.000181906,0.181905695,0.905176026,0.43857183
5/10/2014,9:00:00,10-May,0,0,71.96696441,71.96696441,9.42E-05,0.094197597,0.905071362,0.438441297
5/10/2014,10:00:00,10-May,0.700000048,234.4784218,71.96197144,306.4403932,0.0004011,0.401099991,0.905403473,0.438855493
5/10/2014,11:00:00,10-May,1.649999976,553.221226,71.9778139,625.1990399,0.000818323,0.818323351,0.906327558,0.440005607
5/10/2014,12:00:00,10-May,0.550000012,184.8903601,72.02188268,256.9122427,0.000336273,0.336272569,0.906565033,0.440300604
5/10/2014,13:00:00,10-May,0.850000024,285.9312203,72.03320474,357.9644251,0.00046854,0.468539823,0.906988877,0.441892824
5/10/2014,14:00:00,10-May,1.350000024,455.7682669,72.05340937,527.8216762,0.000690866,0.690866068,0.907721248,0.444965968
5/10/2014,15:00:00,10-May,0,0,72.08831253,72.08831253,9.44E-05,0.09435643,0.907616407,0.444707577
5/10/2014,16:00:00,10-May,0,0,72.08331675,72.08331675,9.43E-05,0.094349891,0.907511574,0.444398842
5/10/2014,17:00:00,10-May,0,0,72.07832109,72.07832109,9.43E-05,0.094343352,0.907406748,0.443896263
5/10/2014,18:00:00,10-May,0,0,72.07332554,72.07332554,9.43E-05,0.094336814,0.907301929,0.44339372
