	AreaRatio	norm_SoilWatVol
0	1.0	0.9992460792261175
1	0.9997126271624805	0.9984957531881719
2	0.9985976205529054	0.9977488908648119
3	0.9948962584056555	0.9970056046595854
4	0.9873555951491465	0.9962658387486343
5	0.9769756882579459	0.9955297155971193
6	0.9651359273521467	0.9947977230880178
7	0.9498132076556124	0.9940702862391276
8	0.9328122305879648	0.9933476565146998
9	0.9148111960457498	0.9926300810937915
10	0.8974998563135812	0.9919178559220004
11	0.880016092878901	0.9912111818928445
12	0.8629346514167481	0.9905101413169027
13	0.8481062130007472	0.9898149001160094
14	0.8328179780447152	0.9891256274739467
15	0.8189206276222771	0.98844221734758
16	0.8048048738433243	0.9877646663524678
17	0.7924133570894879	0.9870928543875627
18	0.780458647048681	0.9864268131200986
19	0.7688947640669004	0.9857664618736222
20	0.7571239726421058	0.9851116339771139
21	0.7469164894534168	0.9844622139780864
22	0.7369733892752457	0.9838182263129119
23	0.7273981263290994	0.9831796503055219
24	0.71792631760446	0.9825463918186041
25	0.7093396172193804	0.9819183429815932
26	0.7012242082878326	0.9812954594277641
27	0.6936490602908213	0.9806775925267105
28	0.6852232886947526	0.9800647220548153
29	0.6774067475142249	0.9794566792178188
30	0.6698890740847175	0.9788533632847021
31	0.6634059428702799	0.9782548831700737
32	0.6568998218288408	0.9776611412375295
33	0.650474165181907	0.9770720324388191
34	0.644577274556009	0.9764874549282297
35	0.6384045060060923	0.9759073709081134
36	0.6322777171101788	0.9753316014162393
37	0.6267486637163056	0.9747601551048644
38	0.6212540950629346	0.9741929504935273
39	0.615644577274556	0.9736299006610213
40	0.6103799068912007	0.9730709440888706
41	0.6050347721133399	0.9725160334183565
42	0.599896545778493	0.9719650468020634
43	0.595022702454164	0.9714179471769417
44	0.5899649405138226	0.9708746645474365
45	0.5857233174320363	0.9703351491685722
46	0.5806425656646934	0.969799362924633
47	0.5754008851083395	0.9692672328121148
48	0.5709408586700385	0.9687386128941715
49	0.5660900051727111	0.968213552212586
50	0.5615035346859015	0.9676919713423404
51	0.5574458302201276	0.9671738319719696
52	0.5536410138513708	0.9666591216361294
53	0.5502270245416403	0.966147791240493
54	0.5460313811138571	0.9656397968158215
55	0.5421805850910972	0.9651350083050942
56	0.5373527214207713	0.9646334133522579
57	0.5342605896890625	0.9641349207008655
58	0.5309730444278407	0.9636395765465794
59	0.5278004483016265	0.9631472942415836
60	0.5227886660152883	0.9626580183104195
61	0.5189953445600322	0.9621717175215689
62	0.515822748433818	0.9616883327820577
63	0.512132881200069	0.9612078377772233
64	0.509052244381861	0.9607302047035124
65	0.5061095465256624	0.9602553667287107
66	0.5026150928214265	0.9597833099615058
67	0.49778722915110063	0.9593139816858252
68	0.4946606126788896	0.9588473595476747
69	0.4917868843036956	0.9583834158101749
70	0.4879360882809357	0.9579221437203342
71	0.4851658141272487	0.9574634776749252
72	0.4825104891085695	0.9570073877486747
73	0.47913098453934133	0.9565538727771584
74	0.47608483246163574	0.9561028956441332
75	0.4735674464049658	0.9556544188400995
76	0.4707626875107765	0.9552084311193582
77	0.46690039657451576	0.9547648742375544
