	AreaRatio	norm_SoilWatVol
0	1.0	0.9992460792261175
1	0.9997126271624805	0.9984957531881719
2	0.9985976205529054	0.9977496734135276
3	0.9948847634921547	0.9970092426154652
4	0.9872406460141387	0.9962768128272335
5	0.9766768205069257	0.9955548843004898
6	0.964503707109604	0.9948471224541929
7	0.948755675613541	0.99415495193677
8	0.9311569630438531	0.993478529007128
9	0.912236335421576	0.9928187995370803
10	0.8936720501178229	0.9921762083046182
11	0.8745789987930341	0.9915506521031635
12	0.8557158457382609	0.9909421249296988
13	0.8391631702971435	0.9903507275550959
14	0.8217138916029657	0.9897755539543822
15	0.8054715788263693	0.9892154448772069
16	0.7887464796827404	0.9886700985870446
17	0.7735731938617162	0.988138757664523
18	0.75896315880223	0.9876209163587
19	0.7446979711477671	0.9871161925324118
20	0.7302258750502902	0.9866238128971474
21	0.7175125007184321	0.9861433171812853
22	0.7045347433760561	0.9856741598607015
23	0.6918903385252027	0.9852158832100666
24	0.6790850048853382	0.9847680909440805
25	0.6672222541525376	0.984330273086752
26	0.6557043508247601	0.9839023453001295
27	0.6446347491235128	0.9834839240156867
28	0.6337720558652796	0.9830748112025318
29	0.623288694752572	0.9826746756197401
30	0.6123915167538364	0.9822832122473292
31	0.6025288809701707	0.9819000137889434
32	0.5932409908615438	0.9815247615619864
33	0.5838381516179091	0.9811571762609725
34	0.57496407839531	0.9807970439017171
35	0.5657221679406862	0.9804440193841519
36	0.5562848439565492	0.9800978063592524
37	0.5476981435714696	0.9797582778343413
38	0.5401000057474568	0.9794251734478597
39	0.5304212885798034	0.9790982737037731
40	0.5222828898212541	0.978777335645358
41	0.5140410368411977	0.9784622012911643
42	0.5057761940341399	0.9781526727183407
43	0.4983159951721363	0.9778486419449329
44	0.48877521696649234	0.9775501136599394
45	0.47864819817230875	0.9772568835992643
46	0.4713834128398184	0.9769687515002012
47	0.4643140410368412	0.9766855176279203
48	0.45437094085867	0.9764070263597725
49	0.44464624403701364	0.9761329404093912
50	0.43768032645554344	0.9758633110281695
51	0.4310247715385942	0.9755980945636135
52	0.42438071153514567	0.9753370691574289
53	0.4170699465486522	0.9750801410985203
54	0.4110006322202425	0.9748271842420214
55	0.4042301281682855	0.9745780546596466
56	0.39672394965227886	0.9743327001365619
57	0.39199954020345995	0.9740910038444272
58	0.37614805448589	0.9738529262200187
59	0.371274211161561	0.973618374470264
60	0.3646991206391172	0.9733872312876019
61	0.35775619288464855	0.9731593154399513
62	0.35350307488936145	0.9729345708583008
63	0.34577849301684005	0.9727129879631295
64	0.3408356802115064	0.9724944684790745
65	0.3363296741192022	0.9722789386292107
66	0.33184665785389966	0.9720663738698996
67	0.3260647163630094	0.9718566225495403
68	0.31997241220759814	0.9716497007089685
69	0.31491465026725673	0.9714454902488999
70	0.3090637392953618	0.9712439652312236
71	0.305258922926605	0.9710450856240923
72	0.3022472555894017	0.9708487432492573
73	0.2988217713661705	0.9706548766813177
74	0.29282142651876547	0.9704634672413776
75	0.2738778090694868	0.9702744752082492
76	0.2689464911776539	0.9700878104954468
77	0.24111730559227543	0.9699034218866297
