	AreaRatio	norm_SoilWatVol
0	1.0	0.9992460792261175
1	0.9997126271624805	0.9984957531881719
2	0.9985976205529054	0.9977489628114464
3	0.9948962584056555	0.9970056481491079
4	0.9873555951491465	0.9962657438282404
5	0.9769756882579459	0.9955291940202499
6	0.9651819070061498	0.9947959513974209
7	0.9498247025691132	0.9940659685064439
8	0.9329271797229726	0.9933391827536004
9	0.9149836197482614	0.9926155391714585
10	0.8978102189781022	0.9918949871183844
11	0.8803034657164205	0.9911774774511447
12	0.8633139835622737	0.9904629699260848
13	0.848623484108282	0.9897514271654599
14	0.8337030863842749	0.989042816500477
15	0.8199896545778493	0.9883371015195299
16	0.8063451922524283	0.9876342452589114
17	0.794310017817116	0.9869342103522207
18	0.7827461348353354	0.9862369639739266
19	0.7715615839990804	0.9855424777139082
20	0.7604689924708317	0.9848507205315862
21	0.7509282142651876	0.984161660244419
22	0.7414908902810506	0.9834752645401683
23	0.7324558882694407	0.9827915052746448
24	0.7236507845278465	0.9821103548011694
25	0.7153744468072878	0.9814317871339252
26	0.7080406919937927	0.9807557725629231
27	0.7012931777688373	0.9800822849250445
28	0.6938559687338353	0.9794112986770523
29	0.687200413816886	0.9787427934913644
30	0.6798091844358871	0.9780767517186532
31	0.6737513650209782	0.9774131542891111
32	0.6681878268866027	0.9767519798525212
33	0.6623599057417093	0.9760932073107451
34	0.6568538421748377	0.9754368186828698
35	0.6517960802344962	0.9747827956497819
36	0.6462900166676245	0.9741311186690736
37	0.6417495258348181	0.9734817690572661
38	0.6365538249324674	0.9728347295069558
39	0.6319788493591586	0.9721899781394926
40	0.6276107822288637	0.9715474954736661
41	0.623185240531065	0.9709072647425888
42	0.6189436174492787	0.9702692694153886
43	0.6150583366860164	0.969633493154524
44	0.610724754296224	0.9689999208490628
45	0.607080866716478	0.9683685370636459
46	0.6027817690671877	0.9677393291419253
47	0.5987470544284155	0.9671122841972438
48	0.5949192482326571	0.9664873848011096
49	0.5908270590263808	0.9658646151019826
50	0.5869647680901201	0.9652439583349726
51	0.583481809299385	0.9646253962415455
52	0.5801827691246624	0.964008915674673
53	0.5769871831714466	0.9633945017426769
54	0.5734582447267085	0.9627821403780393
55	0.5700787401574803	0.9621718195933482
56	0.566860164377263	0.9615635225074337
57	0.5643082935800908	0.9609572346190896
58	0.5614805448589	0.9603529439884919
59	0.5588367147537214	0.9597506374093259
60	0.5556871084545089	0.9591502973809385
61	0.5530547732628311	0.9585519111656923
62	0.550295994022645	0.9579554683966569
63	0.5473532961664463	0.9573609566884015
64	0.5450887982067935	0.9567683635623158
65	0.5428243002471407	0.9561776787598768
66	0.5403069141904707	0.9555888909331589
67	0.5379734467498132	0.9550019881941532
68	0.5354560606931433	0.9544169585219386
69	0.5321340306914191	0.9538337906782408
70	0.5293982412782344	0.9532524744625375
71	0.5274785907236048	0.9526730014893362
72	0.5247772860509224	0.9520953607485609
73	0.5227771711017875	0.9515195411774804
74	0.5204092189206276	0.9509455296399341
75	0.5183171446634864	0.950373313167533
76	0.5164549686763608	0.9498028824095557
77	0.5143399045922179	0.949234226420116
78	0.5122248405080752	0.9486673334839884
79	0.5101212713374332	0.9481021930974416
80	0.5082131156963043	0.9475387972165218
81	0.5062130007471694	0.9469771371690516
82	0.504132421403529	0.9464172012298645
83	0.5019828725788839	0.9458589782979044
84	0.5002586355537675	0.9453024596847301
85	0.4980286223346169	0.9447476382785581
86	0.4957986091154664	0.9441945052649113
87	0.4938099890798322	0.9436430497211981
88	0.49199379274670957	0.9430932620468585
89	0.4900281625380769	0.9425451332737793
90	0.4881429967239497	0.9419986524861655
91	0.4863038105638255	0.941453811343049
92	0.4842462210471866	0.9409105971548604
93	0.48299327547560206	0.9403690003334171
94	0.4814414621529973	0.9398290139449951
95	0.4799126386573941	0.9392906285111872
96	0.47831484568078625	0.9387538358854066
97	0.47593539858612566	0.9382186251209763
98	0.4745675038795333	0.9376849866600369
99	0.47311914477843553	0.9371529129153603
100	0.4712684637048106	0.9366223960695389
101	0.4702799011437439	0.9360934258451115
102	0.46853267429162593	0.9355659929291388
103	0.46642910512098396	0.9350400874429166
104	0.46353238691878845	0.934515699791527
105	0.462118512558193	0.9339928220157305
106	0.46004942812805333	0.9334714453009886
107	0.4584861198919478	0.9329515590442793
108	0.4564055405483074	0.9324331550919188
109	0.45535950341973674	0.9319162264801697
110	0.4534743376056095	0.9314007658290415
111	0.45132478878096444	0.9308867660655559
112	0.4501982872578884	0.9303742203271117
113	0.44863497902178284	0.9298631203664228
114	0.4460831082246106	0.929353458429422
115	0.44294499683889876	0.9288452269243884
116	0.4417955054888212	0.9283384180836918
117	0.44076096327375136	0.927833024660503
118	0.4388068279786195	0.9273290400359296
119	0.4377952755905512	0.9268264586637283
120	0.43679521811598365	0.9263252749531672
121	0.4356917064199092	0.925825481827918
122	0.4344962354158285	0.9253270722266355
123	0.4331973101902408	0.924830039301464
124	0.43199034427265937	0.9243343768254644
125	0.42959940226449794	0.9238400784229673
126	0.4276337720558653	0.9233471372109607
127	0.42626587734927296	0.9228555477888991
128	0.4250933961721938	0.9223653031284637
129	0.42381746077360766	0.9218763946958781
130	0.4226564745100293	0.9213888129546672
131	0.4211966204954308	0.9209025505484653
132	0.4196218173458245	0.9204176005810351
133	0.41849531582274846	0.9199339565329231
134	0.4174492786941778	0.9194516130921849
135	0.4165871601816196	0.9189705649234593
136	0.41118455083625494	0.9184908059792315
137	0.410207483188689	0.918012329829577
138	0.4091039714926145	0.9175351284896369
139	0.40832231737456176	0.917059195954222
