,date,hour,day_month,P,Qse,Qgw,streamFlow,norm_streamFlow,storageRatio,areaRatio
2480,2014-08-12,07:00:00,12-Aug,0.0,0.0,72.93374733273198,72.93374733273198,9.546302006902093e-05,0.925427017445575,0.47519519999259613
2481,2014-08-12,08:00:00,12-Aug,0.0,0.0,72.92873209887662,72.92873209887662,9.545645562680186e-05,0.9253209545353089,0.47497012126352484
2482,2014-08-12,09:00:00,12-Aug,0.0,0.0,72.92371697997429,72.92371697997429,9.544989133504488e-05,0.9252148989187006,0.4747450580125051
2483,2014-08-12,10:00:00,12-Aug,0.0,0.0,72.91870197602762,72.91870197602762,9.544332719375343e-05,0.9251088505955825,0.4744898170007856
2484,2014-08-12,11:00:00,12-Aug,0.0,0.0,72.91368708703925,72.91368708703925,9.543676320293096e-05,0.9250028095657875,0.47421856539209317
2485,2014-08-12,12:00:00,12-Aug,0.0,0.0,72.90867231301179,72.90867231301179,9.543019936258087e-05,0.9248967758291485,0.4739473324392012
2486,2014-08-12,13:00:00,12-Aug,0.0,0.0,72.90365765394792,72.90365765394792,9.54236356727067e-05,0.9247907493854982,0.4736761181416816
2487,2014-08-12,14:00:00,12-Aug,0.0,0.0,72.89864310985024,72.89864310985024,9.541707213331183e-05,0.9246847302346693,0.47340492249910676
2488,2014-08-12,15:00:00,12-Aug,0.0,0.0,72.8936286807214,72.8936286807214,9.541050874439974e-05,0.924578718376495,0.4731337455110496
2489,2014-08-12,16:00:00,12-Aug,0.0,0.0,72.88861436656404,72.88861436656404,9.540394550597387e-05,0.9244727138108078,0.47286258717708207
2490,2014-08-12,17:00:00,12-Aug,0.0,0.0,72.88360016738079,72.88360016738079,9.539738241803769e-05,0.9243667165374404,0.4725914474967762
2491,2014-08-12,18:00:00,12-Aug,0.0,0.0,72.87858608317428,72.87858608317428,9.539081948059461e-05,0.9242607265562257,0.4723203264697043
2492,2014-08-12,19:00:00,12-Aug,0.0,0.0,72.87357211394716,72.87357211394716,9.538425669364812e-05,0.9241547438669966,0.4721971962755023
2493,2014-08-12,20:00:00,12-Aug,0.0,0.0,72.86855825970206,72.86855825970206,9.537769405720165e-05,0.9240487684695857,0.47207617504301896
2494,2014-08-12,21:00:00,12-Aug,0.0,0.0,72.86354452044162,72.86354452044162,9.537113157125867e-05,0.9239428003638259,0.47195516213741734
2495,2014-08-12,22:00:00,12-Aug,0.0,0.0,72.85853089616847,72.85853089616847,9.536456923582261e-05,0.92383683954955,0.4718341575585065
2496,2014-08-12,23:00:00,12-Aug,0.0,0.0,72.85351738688526,72.85351738688526,9.535800705089694e-05,0.9237308860265906,0.47171316130609536
2497,2014-08-13,00:00:00,13-Aug,0.0,0.0,72.84850399259463,72.84850399259463,9.535144501648512e-05,0.9236249397947806,0.47159217337999304
2498,2014-08-13,01:00:00,13-Aug,0.0,0.0,72.84349071329919,72.84349071329919,9.534488313259056e-05,0.9235190008539527,0.47147119378000846
2499,2014-08-13,02:00:00,13-Aug,0.0,0.0,72.83847754900161,72.83847754900161,9.533832139921677e-05,0.9234130692039395,0.4713502225059506
2500,2014-08-13,03:00:00,13-Aug,0.0,0.0,72.8334644997045,72.8334644997045,9.533175981636716e-05,0.923307144844574,0.4712397708622286
2501,2014-08-13,04:00:00,13-Aug,0.0,0.0,72.82845156541053,72.82845156541053,9.53251983840452e-05,0.9232012277756889,0.4711486519952834
2502,2014-08-13,05:00:00,13-Aug,0.0,0.0,72.82343874612232,72.82343874612232,9.531863710225435e-05,0.9230953179971169,0.47105753940008516
2503,2014-08-13,06:00:00,13-Aug,0.0,0.0,72.8184260418425,72.8184260418425,9.531207597099803e-05,0.9229894155086906,0.47096643307649017
2504,2014-08-13,07:00:00,13-Aug,0.0,0.0,72.81341345257371,72.81341345257371,9.530551499027973e-05,0.9228835203102429,0.47087533302435436
2505,2014-08-13,08:00:00,13-Aug,0.0,0.0,72.80840097831862,72.80840097831862,9.52989541601029e-05,0.9227776324016066,0.47078423924353413
2506,2014-08-13,09:00:00,13-Aug,0.0,0.0,72.80338861907984,72.80338861907984,9.529239348047099e-05,0.9226717517826143,0.4706931517338853
2507,2014-08-13,10:00:00,13-Aug,0.0,0.0,72.79837637486001,72.79837637486001,9.528583295138745e-05,0.9225658784530987,0.4706020704952641
2508,2014-08-13,11:00:00,13-Aug,0.15000000596046448,53.93099942178255,72.79336424566179,126.72436366744435,0.00016586958595215227,0.9225482454046495,0.47058690104795603
2509,2014-08-13,12:00:00,13-Aug,1.1500000953674316,413.45768554803357,72.79252946051194,486.2502150085455,0.0006364531610059496,0.9231188529277039,0.4710777861481429
2510,2014-08-13,13:00:00,13-Aug,1.8500000238418581,665.8213515225516,72.81953996875575,738.6408914913073,0.000966807449595952,0.9241001778284076,0.4721348832348994
2511,2014-08-13,14:00:00,13-Aug,0.25,90.17776269786579,72.86597674689155,163.04373944475734,0.00021340803592245723,0.9241408353844798,0.4721813131390642
2512,2014-08-13,15:00:00,13-Aug,0.0,0.0,72.86790025683452,72.86790025683452,9.537683279690382e-05,0.924034860944025,0.47206029299940055
2513,2014-08-13,16:00:00,13-Aug,0.6499999761581421,234.4251329048394,72.8628865326647,307.2880194375041,0.0004022094495255289,0.9243101835696028,0.47244683688237765
2514,2014-08-13,17:00:00,13-Aug,2.0,721.8987667562732,72.87591175938957,794.7746785156628,0.001040280992821548,0.9253765378402316,0.4750880759717087
2515,2014-08-13,18:00:00,13-Aug,8.100000381469728,2940.0351878043557,72.92634523073352,3012.9615330350894,0.003943666928056399,0.9299946859400102,0.48453385546221217
2516,2014-08-13,19:00:00,13-Aug,6.050000190734862,2239.6124573244056,73.14449380952722,2312.756951133933,0.0030271687842067184,0.9333533873210275,0.49525174325206045
2517,2014-08-13,20:00:00,13-Aug,13.399999618530273,5070.189102379704,73.30287752849499,5143.491979908199,0.00673231934542958,0.9407619207760143,0.512327314093939
2518,2014-08-13,21:00:00,13-Aug,12.149999618530273,4755.729376494254,73.65143224499077,4829.380808739245,0.006321179069030425,0.9472383878714447,0.5285212071672242
2519,2014-08-13,22:00:00,13-Aug,14.0,5653.06283186063,73.95523689943315,5727.018068760062,0.007496096948638825,0.9544649466356098,0.55252156867704
2520,2014-08-13,23:00:00,13-Aug,4.5,1899.5691531116636,74.29324851432335,1973.8624016259869,0.0025835895309240667,0.956594291419458,0.5586913930749147
2521,2014-08-14,00:00:00,14-Aug,0.3500000238418579,149.39408868489616,74.39265002528717,223.78673871018333,0.00029291457946359074,0.9566577195091976,0.558922749028833
2522,2014-08-14,01:00:00,14-Aug,0.0,0.0,74.39560960040808,74.39560960040808,9.737645235655508e-05,0.956549523269232,0.5585280998377514
2523,2014-08-14,02:00:00,14-Aug,0.0,0.0,74.39056108170783,74.39056108170783,9.736984434778511e-05,0.9564413343714983,0.5581334774276916
2524,2014-08-14,03:00:00,14-Aug,1.0,426.4139767547564,74.38551267720266,500.79948943195905,0.0006554967139161768,0.9568241156186886,0.5595296840760269
2525,2014-08-14,04:00:00,14-Aug,0.0,0.0,74.40337332351436,74.40337332351436,9.738661429779367e-05,0.956715908087677,0.5591349937004998
2526,2014-08-14,05:00:00,14-Aug,0.0,0.0,74.3983246292125,74.3983246292125,9.738000605917866e-05,0.956607707899153,0.5587403301069268
2527,2014-08-14,06:00:00,14-Aug,0.0,0.0,74.39327604910173,74.39327604910173,9.737339797002844e-05,0.9564995150529501,0.5583456932947016
2528,2014-08-14,07:00:00,14-Aug,0.0,0.0,74.38822758318466,74.38822758318466,9.736679003034642e-05,0.9563913295489025,0.5579510832632191
2529,2014-08-14,08:00:00,14-Aug,0.0,0.0,74.38317923146387,74.38317923146387,9.736018224013596e-05,0.9562831513868439,0.5575565000118726
2530,2014-08-14,09:00:00,14-Aug,0.0,0.0,74.3781309939419,74.3781309939419,9.735357459940038e-05,0.9561749805666084,0.5571619435400568
2531,2014-08-14,10:00:00,14-Aug,0.0,0.0,74.37308287062137,74.37308287062137,9.734696710814316e-05,0.9560668170880298,0.5567674138471654
2532,2014-08-14,11:00:00,14-Aug,0.0,0.0,74.36803486150487,74.36803486150487,9.734035976636763e-05,0.9559586609509421,0.5563729109325933
2533,2014-08-14,12:00:00,14-Aug,0.15000000596046448,63.7603381264833,74.36298696659496,138.12332509307825,0.00018078969253020716,0.955924450006295,0.556260074137752
2534,2014-08-14,13:00:00,14-Aug,0.0,0.0,74.36139021580826,74.36139021580826,9.733166258613646e-05,0.9558163035327409,0.5560089229828516
2535,2014-08-14,14:00:00,14-Aug,0.0,0.0,74.35634247123528,74.35634247123528,9.732505559062209e-05,0.9557081644002929,0.5557577888763783
2536,2014-08-14,15:00:00,14-Aug,0.0,0.0,74.35129484087489,74.35129484087489,9.731844874460063e-05,0.955600032608785,0.5555066718179464
2537,2014-08-14,16:00:00,14-Aug,0.0,0.0,74.34624732472966,74.34624732472966,9.731184204807548e-05,0.955491908158051,0.5552555718071703
