,Date,Time,precip_mm,topmodel_mmhr,alternate_mmhr,observ_mmhr
692,5/28/2017,7:00:00 PM,0,0.087662057,0.088929681,0.06516
693,5/28/2017,8:00:00 PM,0,0.087386801,0.088675498,0.06516
694,5/28/2017,9:00:00 PM,0,0.087113269,0.088422396,0.06516
695,5/28/2017,10:00:00 PM,0,0.086841446,0.088170368,0.06516
696,5/28/2017,11:00:00 PM,0,0.086571315,0.087919409,0.06516
697,5/29/2017,12:00:00 AM,0,0.086302861,0.08766951,0.06516
698,5/29/2017,1:00:00 AM,0,0.086036068,0.087420667,0.06732
699,5/29/2017,2:00:00 AM,0,0.085770921,0.087172872,0.06732
700,5/29/2017,3:00:00 AM,0,0.085507404,0.086926119,0.06732
701,5/29/2017,4:00:00 AM,0,0.085245503,0.086680402,0.06732
702,5/29/2017,5:00:00 AM,0,0.084985202,0.086435715,0.06732
703,5/29/2017,6:00:00 AM,0,0.084726487,0.086192051,0.06732
704,5/29/2017,7:00:00 AM,0,0.084469344,0.085949404,0.06732
705,5/29/2017,8:00:00 AM,0,0.084213758,0.085707768,0.06732
706,5/29/2017,9:00:00 AM,0,0.083959716,0.085467138,0.06732
707,5/29/2017,10:00:00 AM,0,0.083707202,0.085227506,0.06732
708,5/29/2017,11:00:00 AM,0,0.083456204,0.084988868,0.06732
709,5/29/2017,12:00:00 PM,0,0.083206708,0.084751217,0.06732
710,5/29/2017,1:00:00 PM,0,0.082958701,0.084514548,0.06732
711,5/29/2017,2:00:00 PM,0,0.082712168,0.084278853,0.0702
712,5/29/2017,3:00:00 PM,0,0.082467098,0.084044129,0.07524
713,5/29/2017,4:00:00 PM,0.025,0.082223476,0.084223051,0.08352
714,5/29/2017,5:00:00 PM,1.800000072,0.081981291,0.113197569,0.09216
715,5/29/2017,6:00:00 PM,2.375,0.08174053,0.128625687,0.09828
716,5/29/2017,7:00:00 PM,0.600000024,0.088365373,0.105774477,0.10116
717,5/29/2017,8:00:00 PM,0.800000012,0.095118555,0.11224985,0.09828
718,5/29/2017,9:00:00 PM,0.649999976,0.093678084,0.109833214,0.09504
719,5/29/2017,10:00:00 PM,0.300000012,0.087745013,0.100626959,0.09216
720,5/29/2017,11:00:00 PM,0,0.085173751,0.092164148,0.08928
721,5/30/2017,12:00:00 AM,0,0.084913888,0.091896033,0.08604
722,5/30/2017,1:00:00 AM,0,0.084655607,0.091629085,0.08352
723,5/30/2017,2:00:00 AM,0,0.084398894,0.091363297,0.08352
724,5/30/2017,3:00:00 AM,0,0.084143734,0.091098662,0.08064
725,5/30/2017,4:00:00 AM,0,0.083890113,0.090835172,0.08064
726,5/30/2017,5:00:00 AM,0,0.083638018,0.090572821,0.07776
727,5/30/2017,6:00:00 AM,0,0.083387435,0.090311601,0.07776
728,5/30/2017,7:00:00 AM,0,0.083138349,0.090051506,0.07776
729,5/30/2017,8:00:00 AM,0,0.082890749,0.089792528,0.07524
730,5/30/2017,9:00:00 AM,0,0.08264462,0.08953466,0.07524
731,5/30/2017,10:00:00 AM,0,0.082399949,0.089277896,0.07524
732,5/30/2017,11:00:00 AM,0,0.082156724,0.089022229,0.07524
733,5/30/2017,12:00:00 PM,0,0.081914932,0.088767652,0.07524
734,5/30/2017,1:00:00 PM,0,0.081674559,0.088514159,0.07524
735,5/30/2017,2:00:00 PM,0,0.081435594,0.088261742,0.07524
736,5/30/2017,3:00:00 PM,0,0.081198025,0.088010395,0.07524
737,5/30/2017,4:00:00 PM,0,0.080961839,0.087760113,0.07776
738,5/30/2017,5:00:00 PM,0.075000003,0.080727023,0.089211637,0.07776
739,5/30/2017,6:00:00 PM,0.875,0.080493567,0.107009384,0.07776
740,5/30/2017,7:00:00 PM,0.200000003,0.080261458,0.093145571,0.07776
741,5/30/2017,8:00:00 PM,0,0.080030685,0.088533597,0.07524
742,5/30/2017,9:00:00 PM,0,0.079801236,0.088281098,0.07776
743,5/30/2017,10:00:00 PM,0,0.0795731,0.088029669,0.09504
744,5/30/2017,11:00:00 PM,0,0.079346265,0.087779305,0.11448
745,5/31/2017,12:00:00 AM,0,0.079120721,0.087529998,0.12888
746,5/31/2017,1:00:00 AM,4.525000095,0.130316441,0.188770054,0.12168
747,5/31/2017,2:00:00 AM,0.900000036,0.100929001,0.124257147,0.11448
748,5/31/2017,3:00:00 AM,0.350000024,0.091724535,0.107641007,0.10764
749,5/31/2017,4:00:00 AM,0.050000001,0.088287419,0.097455608,0.1044
750,5/31/2017,5:00:00 AM,0.125,0.088008225,0.099866624,0.10116
751,5/31/2017,6:00:00 AM,0,0.087730793,0.095408071,0.09828
752,5/31/2017,7:00:00 AM,0,0.087455105,0.095125654,0.09504
753,5/31/2017,8:00:00 AM,0,0.087181146,0.094844495,0.09216
754,5/31/2017,9:00:00 AM,0,0.086908899,0.094564586,0.09216
755,5/31/2017,10:00:00 AM,0,0.086638349,0.09428592,0.09216
756,5/31/2017,11:00:00 AM,0,0.086369479,0.094008487,0.10116
757,5/31/2017,12:00:00 PM,0,0.086102275,0.093732281,0.1044
758,5/31/2017,1:00:00 PM,0.100000001,0.085836719,0.096663195,0.1044
759,5/31/2017,2:00:00 PM,0.925000012,0.085572798,0.122956184,0.10116
760,5/31/2017,3:00:00 PM,0,0.085310496,0.09457098,0.09828
761,5/31/2017,4:00:00 PM,0,0.085049799,0.094292285,0.09504
762,5/31/2017,5:00:00 PM,0,0.084790691,0.094014824,0.1044
763,5/31/2017,6:00:00 PM,0.050000001,0.084533158,0.095361232,0.14868
764,5/31/2017,7:00:00 PM,0,0.084277187,0.093544339,0.1674
765,5/31/2017,8:00:00 PM,0.574999988,0.084022761,0.111600451,0.15588
766,5/31/2017,9:00:00 PM,5.074999809,0.205533059,0.261312067,0.1404
767,5/31/2017,10:00:00 PM,0.275000006,0.102094176,0.118762817,0.12888
768,5/31/2017,11:00:00 PM,0,0.097208151,0.102354613,0.12168
769,6/1/2017,12:00:00 AM,0,0.09686974,0.102040465,0.11448
770,6/1/2017,1:00:00 AM,0,0.096533679,0.101712734,0.11124
771,6/1/2017,2:00:00 AM,0,0.096199944,0.101386576,0.10764
772,6/1/2017,3:00:00 AM,0,0.09586851,0.101061979,0.1044
773,6/1/2017,4:00:00 AM,0,0.095539354,0.100738934,0.10116
774,6/1/2017,5:00:00 AM,0,0.095212453,0.100417429,0.09828
775,6/1/2017,6:00:00 AM,0,0.094887782,0.100097454,0.09504
776,6/1/2017,7:00:00 AM,0,0.094565321,0.099778998,0.09504
777,6/1/2017,8:00:00 AM,0,0.094245045,0.099462052,0.09216
778,6/1/2017,9:00:00 AM,0,0.093926934,0.099146604,0.09216
779,6/1/2017,10:00:00 AM,0,0.093610964,0.098832644,0.09216
780,6/1/2017,11:00:00 AM,0,0.093297115,0.098520163,0.08928
781,6/1/2017,12:00:00 PM,0,0.092985366,0.098209151,0.08928
782,6/1/2017,1:00:00 PM,0,0.092675694,0.097899597,0.08928
783,6/1/2017,2:00:00 PM,0,0.09236808,0.097591492,0.08604
784,6/1/2017,3:00:00 PM,0,0.092062503,0.097284825,0.08352
785,6/1/2017,4:00:00 PM,0,0.091758943,0.096979588,0.08064
786,6/1/2017,5:00:00 PM,0,0.091457379,0.096675771,0.07776
787,6/1/2017,6:00:00 PM,0,0.091157793,0.096373364,0.07776
788,6/1/2017,7:00:00 PM,0.075000003,0.090860165,0.098746974,0.07524
789,6/1/2017,8:00:00 PM,0,0.090564476,0.095896296,0.07272
790,6/1/2017,9:00:00 PM,0,0.090270706,0.095597494,0.07272
791,6/1/2017,10:00:00 PM,0,0.089978838,0.095300069,0.07272
792,6/1/2017,11:00:00 PM,0,0.089688852,0.095004012,0.07272
793,6/2/2017,12:00:00 AM,0,0.089400731,0.094709313,0.07272
794,6/2/2017,1:00:00 AM,0,0.089114457,0.094415965,0.07272
795,6/2/2017,2:00:00 AM,0,0.088830012,0.094123957,0.07272
796,6/2/2017,3:00:00 AM,0,0.088547378,0.093833282,0.07272
797,6/2/2017,4:00:00 AM,0,0.088266539,0.09354393,0.07272
798,6/2/2017,5:00:00 AM,0,0.087987477,0.093255893,0.07272
799,6/2/2017,6:00:00 AM,0,0.087710175,0.092969162,0.07272
800,6/2/2017,7:00:00 AM,0,0.087434617,0.092683729,0.07272
801,6/2/2017,8:00:00 AM,0,0.087160786,0.092399585,0.07272
802,6/2/2017,9:00:00 AM,0,0.086888666,0.092116722,0.07272
803,6/2/2017,10:00:00 AM,0,0.086618242,0.091835132,0.07272
804,6/2/2017,11:00:00 AM,0,0.086349497,0.091554807,0.0702
805,6/2/2017,12:00:00 PM,0,0.086082415,0.091275738,0.0702
806,6/2/2017,1:00:00 PM,0,0.085816983,0.090997917,0.06732
807,6/2/2017,2:00:00 PM,0,0.085553183,0.090721336,0.0702
808,6/2/2017,3:00:00 PM,0,0.085291001,0.090445988,0.07272
809,6/2/2017,4:00:00 PM,0,0.085030423,0.090171865,0.07524
810,6/2/2017,5:00:00 PM,0,0.084771433,0.089898958,0.08064
811,6/2/2017,6:00:00 PM,0,0.084514017,0.08962726,0.08352
812,6/2/2017,7:00:00 PM,0.050000001,0.084258161,0.090703069,0.08352
813,6/2/2017,8:00:00 PM,0.200000003,0.084003851,0.094524458,0.08352
814,6/2/2017,9:00:00 PM,0,0.083751072,0.089207158,0.08064
815,6/2/2017,10:00:00 PM,0,0.083499811,0.088938515,0.07776
816,6/2/2017,11:00:00 PM,0,0.083250054,0.088671053,0.07776
817,6/3/2017,12:00:00 AM,0,0.083001789,0.088404767,0.08064
818,6/3/2017,1:00:00 AM,0,0.082755,0.088139647,0.08064
819,6/3/2017,2:00:00 AM,0,0.082509676,0.087875687,0.08352
820,6/3/2017,3:00:00 AM,0,0.082265803,0.08761288,0.08352
821,6/3/2017,4:00:00 AM,0,0.082023369,0.087351219,0.08352
822,6/3/2017,5:00:00 AM,0,0.08178236,0.087090696,0.08352
823,6/3/2017,6:00:00 AM,0,0.081542764,0.086831304,0.08352
824,6/3/2017,7:00:00 AM,0,0.08130457,0.086573036,0.08352
825,6/3/2017,8:00:00 AM,0,0.081067764,0.086315885,0.08352
826,6/3/2017,9:00:00 AM,0.150000006,0.080832334,0.0887065,0.08352
827,6/3/2017,10:00:00 AM,0,0.080598269,0.086032234,0.08064
828,6/3/2017,11:00:00 AM,0.050000001,0.080365556,0.086650242,0.08064
829,6/3/2017,12:00:00 PM,0,0.080134184,0.08559919,0.08064
830,6/3/2017,1:00:00 PM,0.125,0.079904142,0.087483742,0.07776
831,6/3/2017,2:00:00 PM,0,0.079675417,0.0852824,0.07776
832,6/3/2017,3:00:00 PM,0,0.079447999,0.085030802,0.08064
833,6/3/2017,4:00:00 PM,0,0.079221877,0.084780279,0.08352
834,6/3/2017,5:00:00 PM,0,0.078997039,0.084530827,0.08928
835,6/3/2017,6:00:00 PM,0,0.078773475,0.084282438,0.09504
836,6/3/2017,7:00:00 PM,0.200000003,0.078551173,0.087340828,0.09504
837,6/3/2017,8:00:00 PM,0.125,0.078330123,0.086158905,0.09216
838,6/3/2017,9:00:00 PM,0.125,0.078110315,0.086090734,0.08928
839,6/3/2017,10:00:00 PM,0,0.077891738,0.083963973,0.08604
840,6/3/2017,11:00:00 PM,0,0.077674382,0.083717992,0.08352
841,6/4/2017,12:00:00 AM,0,0.077458236,0.083473054,0.08352
842,6/4/2017,1:00:00 AM,0,0.07724329,0.083229151,0.08064
843,6/4/2017,2:00:00 AM,0,0.077029535,0.082986278,0.08064
844,6/4/2017,3:00:00 AM,0,0.076816961,0.082744428,0.08064
845,6/4/2017,4:00:00 AM,0,0.076605557,0.082503595,0.07776
846,6/4/2017,5:00:00 AM,0,0.076395315,0.082263774,0.07776
847,6/4/2017,6:00:00 AM,0,0.076186224,0.082024958,0.07776
848,6/4/2017,7:00:00 AM,0,0.075978276,0.08178714,0.07524
849,6/4/2017,8:00:00 AM,0,0.07577146,0.081550316,0.07524
850,6/4/2017,9:00:00 AM,0,0.075565768,0.081314479,0.07524
851,6/4/2017,10:00:00 AM,0,0.07536119,0.081079623,0.07524
852,6/4/2017,11:00:00 AM,0,0.075157718,0.080845743,0.07524
853,6/4/2017,12:00:00 PM,0,0.074955343,0.080612833,0.07272
854,6/4/2017,1:00:00 PM,0,0.074754055,0.080380886,0.07272
855,6/4/2017,2:00:00 PM,0,0.074553846,0.080149898,0.0702
856,6/4/2017,3:00:00 PM,0,0.074354707,0.079919863,0.06732
857,6/4/2017,4:00:00 PM,0,0.07415663,0.079690775,0.06732
858,6/4/2017,5:00:00 PM,0.025,0.073959606,0.079819813,0.06516
859,6/4/2017,6:00:00 PM,0.100000001,0.073763627,0.080690717,0.06516
860,6/4/2017,7:00:00 PM,0.100000001,0.073568685,0.080604683,0.08352
861,6/4/2017,8:00:00 PM,0.100000001,0.073374771,0.080517092,0.144
862,6/4/2017,9:00:00 PM,0.050000001,0.073181877,0.07972255,0.14868
863,6/4/2017,10:00:00 PM,1.050000072,0.072989995,0.093644587,0.13572
864,6/4/2017,11:00:00 PM,0.524999976,0.072799118,0.087887465,0.12168
865,6/5/2017,12:00:00 AM,0.150000006,0.072609237,0.082885471,0.11124
866,6/5/2017,1:00:00 AM,0,0.072420344,0.080619093,0.1044
867,6/5/2017,2:00:00 AM,0,0.072232433,0.080387121,0.10116
868,6/5/2017,3:00:00 AM,0.100000001,0.072045494,0.081636898,0.09828
869,6/5/2017,4:00:00 AM,0,0.071859522,0.080068235,0.09504
870,6/5/2017,5:00:00 AM,0,0.071674507,0.079838536,0.09216
871,6/5/2017,6:00:00 AM,0,0.071490444,0.079609782,0.08928
872,6/5/2017,7:00:00 AM,0.150000006,0.071307324,0.081523718,0.08928
873,6/5/2017,8:00:00 AM,0,0.071125141,0.079366651,0.08604
874,6/5/2017,9:00:00 AM,0,0.070943886,0.079139834,0.08604
875,6/5/2017,10:00:00 AM,0.100000001,0.070763554,0.080326277,0.08352
876,6/5/2017,11:00:00 AM,0.100000001,0.070584136,0.080237337,0.08604
877,6/5/2017,12:00:00 PM,0.125,0.070405627,0.080493673,0.08604
878,6/5/2017,1:00:00 PM,0,0.070228019,0.078695408,0.08604
879,6/5/2017,2:00:00 PM,0,0.070051305,0.078471334,0.08604
880,6/5/2017,3:00:00 PM,0.075000003,0.069875479,0.079240994,0.08604
881,6/5/2017,4:00:00 PM,0.050000001,0.069700534,0.078789437,0.08352
882,6/5/2017,5:00:00 PM,0,0.069526464,0.077978061,0.08352
883,6/5/2017,6:00:00 PM,0,0.069353261,0.077756902,0.08352
884,6/5/2017,7:00:00 PM,0,0.069180919,0.077536638,0.08352
885,6/5/2017,8:00:00 PM,0,0.069009433,0.077317265,0.08352
886,6/5/2017,9:00:00 PM,0.075000003,0.068838794,0.078073653,0.09828
887,6/5/2017,10:00:00 PM,0,0.068668999,0.076984181,0.15588
888,6/5/2017,11:00:00 PM,0.174999997,0.068500039,0.079017827,0.18864
889,6/6/2017,12:00:00 AM,0,0.068331909,0.076790391,0.18036
890,6/6/2017,1:00:00 AM,0.725000024,0.068164604,0.085838264,0.16416
891,6/6/2017,2:00:00 AM,0.075000003,0.067998115,0.078328649,0.14868
892,6/6/2017,3:00:00 AM,0,0.067832439,0.077238287,0.13572
893,6/6/2017,4:00:00 AM,0.150000006,0.067667569,0.078968164,0.12888
894,6/6/2017,5:00:00 AM,0,0.067503498,0.077008786,0.13248
895,6/6/2017,6:00:00 AM,0,0.067340222,0.076791541,0.14868
896,6/6/2017,7:00:00 AM,0.275000006,0.067177734,0.080089388,0.17568
897,6/6/2017,8:00:00 AM,0.675000012,0.067016029,0.085408563,0.20628
898,6/6/2017,9:00:00 AM,0.700000048,0.066855101,0.086559736,0.225
899,6/6/2017,10:00:00 AM,1.225000024,0.067292371,0.094400764,0.23436
900,6/6/2017,11:00:00 AM,1.25,0.088639503,0.097706669,0.23436
901,6/6/2017,12:00:00 PM,1.125,0.088526874,0.098437053,0.23436
902,6/6/2017,1:00:00 PM,0.800000072,0.084113819,0.095431345,0.23904
903,6/6/2017,2:00:00 PM,0.650000036,0.08248651,0.094257576,0.25776
904,6/6/2017,3:00:00 PM,0.975000024,0.090154218,0.100684452,0.27288
905,6/6/2017,4:00:00 PM,0.824999988,0.089035417,0.09984388,0.27864
906,6/6/2017,5:00:00 PM,1.100000024,0.096196659,0.10838506,0.27288
907,6/6/2017,6:00:00 PM,1.274999976,0.102120321,0.117257761,0.2682
908,6/6/2017,7:00:00 PM,0.949999988,0.098447326,0.115549389,0.27288
909,6/6/2017,8:00:00 PM,0.975000024,0.101017367,0.118617792,0.27288
910,6/6/2017,9:00:00 PM,0.875,0.101166496,0.11797668,0.25776
911,6/6/2017,10:00:00 PM,0.875,0.103085582,0.121245007,0.23436
912,6/6/2017,11:00:00 PM,0.875,0.11136858,0.123765411,0.21564
913,6/7/2017,12:00:00 AM,0.150000006,0.092604276,0.100813204,0.19692
914,6/7/2017,1:00:00 AM,0.175000012,0.092297135,0.101629683,0.18396
915,6/7/2017,2:00:00 AM,0,0.091992027,0.095485636,0.17208
916,6/7/2017,3:00:00 AM,0,0.091688931,0.095188726,0.16416
917,6/7/2017,4:00:00 AM,0,0.091387827,0.09489318,0.16056
918,6/7/2017,5:00:00 AM,0,0.091088696,0.094598989,0.15228
919,6/7/2017,6:00:00 AM,0,0.090791519,0.094306145,0.144
920,6/7/2017,7:00:00 AM,0,0.090496276,0.094014639,0.1404
921,6/7/2017,8:00:00 AM,0,0.090202948,0.093724462,0.13572
922,6/7/2017,9:00:00 AM,0,0.089911517,0.093435605,0.13248
923,6/7/2017,10:00:00 AM,0,0.089621965,0.093148059,0.12888
924,6/7/2017,11:00:00 AM,0,0.089334273,0.092861817,0.12528
925,6/7/2017,12:00:00 PM,0,0.089048424,0.092576869,0.12168
926,6/7/2017,1:00:00 PM,0,0.0887644,0.092293207,0.11844
927,6/7/2017,2:00:00 PM,0,0.088482184,0.092010823,0.11124
928,6/7/2017,3:00:00 PM,0,0.088201757,0.091729709,0.10764
929,6/7/2017,4:00:00 PM,0,0.087923104,0.091449856,0.10116
930,6/7/2017,5:00:00 PM,0,0.087646207,0.091171257,0.09828
931,6/7/2017,6:00:00 PM,0,0.087371051,0.090893903,0.09504
932,6/7/2017,7:00:00 PM,0,0.087097618,0.090617786,0.09504
933,6/7/2017,8:00:00 PM,0,0.086825892,0.090342899,0.09216
934,6/7/2017,9:00:00 PM,0,0.086555858,0.090069233,0.09216
935,6/7/2017,10:00:00 PM,0,0.0862875,0.089796781,0.09216
936,6/7/2017,11:00:00 PM,0,0.086020801,0.089525536,0.09216
937,6/8/2017,12:00:00 AM,0,0.085755748,0.089255488,0.09216
938,6/8/2017,1:00:00 AM,0,0.085492324,0.088986632,0.09216
939,6/8/2017,2:00:00 AM,0,0.085230515,0.088718959,0.09216
940,6/8/2017,3:00:00 AM,0,0.084970306,0.088452462,0.09216
941,6/8/2017,4:00:00 AM,0,0.084711682,0.088187133,0.09216
942,6/8/2017,5:00:00 AM,0,0.084454629,0.087922966,0.09216
943,6/8/2017,6:00:00 AM,0,0.084199132,0.087659953,0.08928
944,6/8/2017,7:00:00 AM,0,0.083945177,0.087398086,0.08928
945,6/8/2017,8:00:00 AM,0,0.083692751,0.087137359,0.08928
946,6/8/2017,9:00:00 AM,0,0.08344184,0.086877765,0.08928
947,6/8/2017,10:00:00 AM,0,0.08319243,0.086619296,0.08928
948,6/8/2017,11:00:00 AM,0,0.082944507,0.086361945,0.08604
949,6/8/2017,12:00:00 PM,0,0.082698059,0.086105706,0.08604
950,6/8/2017,1:00:00 PM,0,0.082453072,0.085850572,0.08352
951,6/8/2017,2:00:00 PM,0,0.082209534,0.085596536,0.08064
952,6/8/2017,3:00:00 PM,0,0.08196743,0.085343591,0.07776
953,6/8/2017,4:00:00 PM,0,0.08172675,0.085091731,0.07524
954,6/8/2017,5:00:00 PM,0,0.08148748,0.084840948,0.07524
955,6/8/2017,6:00:00 PM,0,0.081249608,0.084591236,0.07272
956,6/8/2017,7:00:00 PM,0,0.081013122,0.08434259,0.07272
957,6/8/2017,8:00:00 PM,0,0.080778009,0.084095001,0.07272
958,6/8/2017,9:00:00 PM,0,0.080544258,0.083848465,0.07272
959,6/8/2017,10:00:00 PM,0,0.080311857,0.083602974,0.07272
960,6/8/2017,11:00:00 PM,0,0.080080794,0.083358522,0.07272
961,6/9/2017,12:00:00 AM,0,0.079851058,0.083115103,0.07272
962,6/9/2017,1:00:00 AM,0,0.079622637,0.08287271,0.07524
963,6/9/2017,2:00:00 AM,0,0.07939552,0.082631339,0.07524
964,6/9/2017,3:00:00 AM,0,0.079169696,0.082390981,0.07524
965,6/9/2017,4:00:00 AM,0,0.078945154,0.082151632,0.07524
966,6/9/2017,5:00:00 AM,0,0.078721883,0.081913285,0.07524
967,6/9/2017,6:00:00 AM,0,0.078499872,0.081675934,0.07524
968,6/9/2017,7:00:00 AM,0,0.078279111,0.081439573,0.07524
969,6/9/2017,8:00:00 AM,0,0.078059589,0.081204197,0.07524
970,6/9/2017,9:00:00 AM,0,0.077841295,0.0809698,0.07524
971,6/9/2017,10:00:00 AM,0,0.07762422,0.080736375,0.07524
972,6/9/2017,11:00:00 AM,0.050000001,0.077408353,0.081248788,0.07524
973,6/9/2017,12:00:00 PM,2.099999905,0.077193684,0.11156878,0.07524
974,6/9/2017,1:00:00 PM,0.524999976,0.076980203,0.091617384,0.07272
975,6/9/2017,2:00:00 PM,0,0.076767901,0.083686984,0.07272
976,6/9/2017,3:00:00 PM,0,0.076556767,0.083442176,0.07272
977,6/9/2017,4:00:00 PM,0.400000006,0.076346792,0.089652378,0.0702
978,6/9/2017,5:00:00 PM,0.075000003,0.076137967,0.084773718,0.06732
979,6/9/2017,6:00:00 PM,0,0.075930282,0.083411605,0.06732
980,6/9/2017,7:00:00 PM,0,0.075723727,0.083167962,0.06732
981,6/9/2017,8:00:00 PM,0,0.075518294,0.082925347,0.06516
982,6/9/2017,9:00:00 PM,0,0.075313973,0.082683753,0.06516
983,6/9/2017,10:00:00 PM,0,0.075110756,0.082443176,0.06516
984,6/9/2017,11:00:00 PM,0,0.074908633,0.082203608,0.06516
985,6/10/2017,12:00:00 AM,0,0.074707595,0.081965043,0.06732
986,6/10/2017,1:00:00 AM,0,0.074507635,0.081727476,0.06732
987,6/10/2017,2:00:00 AM,0,0.074308743,0.081490901,0.06732
988,6/10/2017,3:00:00 AM,0,0.07411091,0.081255311,0.06732
989,6/10/2017,4:00:00 AM,0,0.073914129,0.081020701,0.06732
990,6/10/2017,5:00:00 AM,0,0.073718391,0.080787066,0.06732
991,6/10/2017,6:00:00 AM,0,0.073523688,0.080554398,0.06732
992,6/10/2017,7:00:00 AM,0,0.07333001,0.080322694,0.0702
993,6/10/2017,8:00:00 AM,0,0.073137352,0.080091946,0.0702
994,6/10/2017,9:00:00 AM,0,0.072945703,0.079862149,0.0702
995,6/10/2017,10:00:00 AM,0,0.072755057,0.079633298,0.0702
996,6/10/2017,11:00:00 AM,0,0.072565406,0.079405388,0.06732
997,6/10/2017,12:00:00 PM,0,0.072376741,0.079178412,0.06732
998,6/10/2017,1:00:00 PM,0,0.072189056,0.078952365,0.06516
999,6/10/2017,2:00:00 PM,0,0.072002342,0.078727243,0.06516
1000,6/10/2017,3:00:00 PM,0,0.071816592,0.078503038,0.06264
1001,6/10/2017,4:00:00 PM,0,0.071631798,0.078279747,0.06264
1002,6/10/2017,5:00:00 PM,0,0.071447954,0.078057364,0.06012
1003,6/10/2017,6:00:00 PM,0,0.071265052,0.077835883,0.06012
1004,6/10/2017,7:00:00 PM,0,0.071083084,0.0776153,0.06012
1005,6/10/2017,8:00:00 PM,0,0.070902044,0.077395609,0.06012
1006,6/10/2017,9:00:00 PM,0,0.070721924,0.077176805,0.06012
1007,6/10/2017,10:00:00 PM,0,0.070542717,0.076958883,0.06012
1008,6/10/2017,11:00:00 PM,0,0.070364417,0.076741838,0.06012
1009,6/11/2017,12:00:00 AM,0,0.070187017,0.076525665,0.06012
1010,6/11/2017,1:00:00 AM,0,0.070010509,0.076310359,0.06012
1011,6/11/2017,2:00:00 AM,0,0.069834888,0.076095915,0.06264
1012,6/11/2017,3:00:00 AM,0,0.069660146,0.075882328,0.06264
1013,6/11/2017,4:00:00 AM,0,0.069486277,0.075669594,0.06264
1014,6/11/2017,5:00:00 AM,0,0.069313274,0.075457707,0.06516
1015,6/11/2017,6:00:00 AM,0,0.069141131,0.075246663,0.06516
1016,6/11/2017,7:00:00 AM,0,0.068969842,0.075036456,0.06516
1017,6/11/2017,8:00:00 AM,0,0.068799399,0.074827083,0.06516
1018,6/11/2017,9:00:00 AM,0,0.068629798,0.074618539,0.06516
1019,6/11/2017,10:00:00 AM,0,0.068461031,0.074410818,0.06516
1020,6/11/2017,11:00:00 AM,0,0.068293092,0.074203916,0.06516
1021,6/11/2017,12:00:00 PM,0,0.068125976,0.07399783,0.06516
1022,6/11/2017,1:00:00 PM,0,0.067959677,0.073792553,0.06264
1023,6/11/2017,2:00:00 PM,0,0.067794188,0.073588082,0.06012
1024,6/11/2017,3:00:00 PM,0,0.067629503,0.073384412,0.05796
1025,6/11/2017,4:00:00 PM,0,0.067465617,0.073181539,0.0558
1026,6/11/2017,5:00:00 PM,0,0.067302524,0.072979459,0.05328
1027,6/11/2017,6:00:00 PM,0,0.067140218,0.072778166,0.05328
1028,6/11/2017,7:00:00 PM,0,0.066978693,0.072577657,0.05148
1029,6/11/2017,8:00:00 PM,0,0.066817944,0.072377927,0.05148
1030,6/11/2017,9:00:00 PM,0,0.066657965,0.072178972,0.05148
1031,6/11/2017,10:00:00 PM,0,0.066498751,0.071980787,0.05148
1032,6/11/2017,11:00:00 PM,0,0.066340296,0.07178337,0.05148
1033,6/12/2017,12:00:00 AM,0,0.066182595,0.071586714,0.05148
1034,6/12/2017,1:00:00 AM,0,0.066025643,0.071390817,0.05328
1035,6/12/2017,2:00:00 AM,0,0.065869433,0.071195673,0.05328
1036,6/12/2017,3:00:00 AM,0,0.065713962,0.07100128,0.05328
1037,6/12/2017,4:00:00 AM,0,0.065559223,0.070807632,0.05328
1038,6/12/2017,5:00:00 AM,0,0.065405211,0.070614727,0.0558
1039,6/12/2017,6:00:00 AM,0,0.065251922,0.070422559,0.0558
1040,6/12/2017,7:00:00 AM,0,0.06509935,0.070231124,0.0558
1041,6/12/2017,8:00:00 AM,0,0.06494749,0.07004042,0.0558
1042,6/12/2017,9:00:00 AM,0,0.064796338,0.069850442,0.0558
1043,6/12/2017,10:00:00 AM,0,0.064645888,0.069661185,0.0558
1044,6/12/2017,11:00:00 AM,0,0.064496135,0.069472647,0.0558
1045,6/12/2017,12:00:00 PM,0,0.064347075,0.069284823,0.0558
1046,6/12/2017,1:00:00 PM,0,0.064198703,0.069097709,0.05328
1047,6/12/2017,2:00:00 PM,0,0.064051013,0.068911302,0.05148
1048,6/12/2017,3:00:00 PM,0,0.063904003,0.068725598,0.04932
1049,6/12/2017,4:00:00 PM,0,0.063757665,0.068540594,0.04716
1050,6/12/2017,5:00:00 PM,0,0.063611997,0.068356284,0.04716
1051,6/12/2017,6:00:00 PM,0,0.063466994,0.068172667,0.045
1052,6/12/2017,7:00:00 PM,0,0.06332265,0.067989737,0.045
1053,6/12/2017,8:00:00 PM,0,0.063178962,0.067807492,0.045
1054,6/12/2017,9:00:00 PM,0,0.063035924,0.067625928,0.045
1055,6/12/2017,10:00:00 PM,0,0.062893534,0.067445041,0.045
1056,6/12/2017,11:00:00 PM,0,0.062751785,0.067264828,0.045
